date,campaign_name,campaign_objective,ad_set,ad_name,placement,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2026-01-13,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,5971,170,160.91,2,381.65
2026-01-13,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3312,115,210.27,9,1114.95
2026-01-13,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,3639,105,103.32,0,0.00
2026-01-13,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,7216,119,203.55,2,229.97
2026-01-14,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5431,197,311.26,6,892.82
2026-01-14,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,5164,61,197.42,2,508.15
2026-01-14,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7636,250,244.27,10,1110.63
2026-01-14,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2022,67,107.05,0,0.00
2026-01-14,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4772,128,195.85,1,199.53
2026-01-15,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6496,151,311.85,9,884.43
2026-01-15,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3779,55,161.75,2,438.04
2026-01-15,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,8687,241,246.57,9,1241.58
2026-01-15,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3426,70,109.35,0,0.00
2026-01-15,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4860,184,205.57,0,171.91
2026-01-16,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,13569,406,384.46,10,1000.52
2026-01-16,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2636,48,163.33,4,458.57
2026-01-16,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,7393,287,251.92,9,1184.21
2026-01-16,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2810,52,103.60,0,0.00
2026-01-16,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,5334,68,187.45,1,186.93
2026-01-17,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5493,101,278.21,8,772.24
2026-01-17,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,5543,167,139.35,1,303.72
2026-01-17,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,4870,143,205.69,7,1039.66
2026-01-17,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2897,30,79.22,0,0.00
2026-01-17,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,5302,151,206.72,1,191.10
2026-01-18,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,9387,109,299.70,5,774.45
2026-01-18,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3850,45,130.43,2,323.83
2026-01-18,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,7539,120,190.93,9,902.15
2026-01-18,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2118,74,74.66,0,0.00
2026-01-18,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,2720,74,169.53,1,183.65
2026-01-19,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,6106,77,351.45,9,976.90
2026-01-19,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,6910,190,189.91,4,506.03
2026-01-19,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,8155,123,252.99,8,1095.35
2026-01-19,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,4016,132,106.37,0,0.00
2026-01-19,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4669,181,181.65,1,184.13
2026-01-20,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6268,113,382.74,8,1025.82
2026-01-20,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3013,111,169.99,2,479.25
2026-01-20,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5392,157,248.91,11,1220.31
2026-01-20,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3998,65,103.67,0,0.00
2026-01-20,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4539,172,189.72,1,217.27
2026-01-21,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,11672,330,350.89,9,1119.75
2026-01-21,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3699,142,197.13,2,493.52
2026-01-21,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6184,84,214.84,7,1123.71
2026-01-21,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3616,78,91.68,0,0.00
2026-01-21,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,6108,211,208.11,2,239.20
2026-01-22,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,8151,259,355.27,9,1084.65
2026-01-22,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3472,136,175.74,3,429.56
2026-01-22,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,8061,87,203.80,7,1056.32
2026-01-22,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1858,71,93.73,0,0.00
2026-01-22,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,5670,102,164.40,1,170.60
2026-01-23,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,13100,285,339.22,10,1140.30
2026-01-23,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5200,179,175.24,3,427.60
2026-01-23,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,8056,217,271.26,11,1219.57
2026-01-23,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,3804,55,101.28,0,0.00
2026-01-23,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,4290,161,207.41,0,168.21
2026-01-24,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7559,273,265.05,4,891.43
2026-01-24,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,4037,58,138.43,2,315.88
2026-01-24,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3616,91,191.52,6,1100.00
2026-01-24,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2192,32,71.18,0,0.00
2026-01-24,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,4270,137,167.40,1,164.41
2026-01-25,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,12189,202,311.60,6,847.70
2026-01-25,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,4218,162,129.40,2,358.59
2026-01-25,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,3971,46,175.85,4,868.42
2026-01-25,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1368,31,77.01,0,0.00
2026-01-25,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,4198,47,190.81,1,180.32
2026-01-26,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,10774,177,406.61,10,1229.25
2026-01-26,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3187,74,192.74,3,504.60
2026-01-26,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,6199,75,237.61,10,1343.61
2026-01-26,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2872,52,104.92,0,0.00
2026-01-26,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,7084,79,209.26,1,232.00
2026-01-27,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,12394,133,411.12,12,1241.73
2026-01-27,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3766,148,180.06,3,423.45
2026-01-27,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,4659,81,221.17,12,1205.63
2026-01-27,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1562,52,95.81,0,0.00
2026-01-27,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3512,93,176.16,1,166.96
2026-01-28,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7525,286,324.09,5,928.97
2026-01-28,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4173,122,163.30,2,446.26
2026-01-28,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,9633,280,247.17,10,1288.15
2026-01-28,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1485,27,84.29,0,0.00
2026-01-28,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,2985,59,170.10,1,164.83
2026-01-29,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,10311,226,318.90,7,954.19
2026-01-29,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4628,72,169.63,2,450.02
2026-01-29,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,8137,317,264.56,11,1492.83
2026-01-29,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2938,77,98.82,0,0.00
2026-01-29,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,8198,142,208.28,1,177.58
2026-01-30,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6755,151,334.29,9,900.05
2026-01-30,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5941,75,153.95,2,345.82
2026-01-30,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,6884,274,232.27,7,1305.90
2026-01-30,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3151,72,110.20,0,0.00
2026-01-30,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,7718,175,196.09,1,165.11
2026-01-31,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6241,237,295.76,6,770.93
2026-01-31,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3478,127,113.52,1,309.58
2026-01-31,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,4575,157,174.96,8,858.87
2026-01-31,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2119,42,69.66,0,0.00
2026-01-31,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4645,147,184.84,1,193.08
2026-02-01,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5561,86,251.30,5,738.32
2026-02-01,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2071,76,106.70,1,247.66
2026-02-01,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,6005,78,168.48,5,960.80
2026-02-01,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2649,85,67.99,0,0.00
2026-02-01,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4504,120,130.20,1,145.28
2026-02-02,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5610,150,296.76,7,896.17
2026-02-02,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,4579,103,133.83,3,380.64
2026-02-02,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6000,117,170.65,4,799.25
2026-02-02,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2103,71,75.59,0,0.00
2026-02-02,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,3468,101,134.37,0,109.85
2026-02-03,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,7456,208,333.39,10,950.30
2026-02-03,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,4570,167,144.67,1,326.86
2026-02-03,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6899,248,209.77,6,918.33
2026-02-03,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2252,57,91.12,0,0.00
2026-02-03,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,2482,25,127.69,0,138.69
2026-02-04,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,7536,277,263.90,6,695.85
2026-02-04,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2464,85,154.22,3,408.18
2026-02-04,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5693,223,182.81,9,1025.40
2026-02-04,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1998,68,73.33,0,0.00
2026-02-04,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,6385,130,169.96,1,165.49
2026-02-05,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,6071,78,256.20,4,742.63
2026-02-05,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2263,59,128.97,2,346.21
2026-02-05,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,6373,135,169.67,8,891.09
2026-02-05,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1435,54,84.89,0,0.00
2026-02-05,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,2810,68,144.86,1,147.82
2026-02-06,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,6273,98,262.24,5,817.92
2026-02-06,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,5491,125,143.26,2,346.19
2026-02-06,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5728,168,194.59,11,1093.71
2026-02-06,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1884,74,83.03,0,0.00
2026-02-06,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4877,156,141.93,1,144.54
2026-02-07,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7551,125,199.42,5,643.16
2026-02-07,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3454,115,103.86,2,231.12
2026-02-07,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,5378,181,169.41,10,970.71
2026-02-07,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2522,88,66.40,0,0.00
2026-02-07,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4601,92,169.48,1,193.06
2026-02-08,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6469,204,205.70,4,598.07
2026-02-08,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2788,60,98.96,1,240.38
2026-02-08,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3064,68,132.99,5,754.53
2026-02-08,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1345,41,65.12,0,0.00
2026-02-08,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,3019,53,157.83,0,141.70
2026-02-09,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,10886,216,300.84,8,845.77
2026-02-09,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4247,168,152.50,2,356.44
2026-02-09,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,7091,201,182.66,7,908.79
2026-02-09,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2807,93,88.64,0,0.00
2026-02-09,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3597,90,167.48,0,135.04
2026-02-10,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,5022,140,314.73,5,1071.98
2026-02-10,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2899,82,123.30,2,329.88
2026-02-10,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3566,102,202.19,10,1134.89
2026-02-10,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2516,54,68.79,0,0.00
2026-02-10,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,5151,115,169.57,0,164.83
2026-02-11,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,10660,139,275.42,8,899.41
2026-02-11,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2584,30,144.34,2,372.97
2026-02-11,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3766,82,183.08,6,803.41
2026-02-11,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3244,86,86.72,0,0.00
2026-02-11,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,4695,124,150.75,1,158.47
2026-02-12,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5715,119,322.22,7,1004.11
2026-02-12,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3047,69,125.85,2,332.70
2026-02-12,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,5418,111,199.15,6,1007.26
2026-02-12,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2658,85,70.60,0,0.00
2026-02-12,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3334,58,136.47,0,133.17
2026-02-13,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,8680,165,264.18,7,676.78
2026-02-13,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5183,141,140.58,2,371.51
2026-02-13,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3692,114,171.79,5,897.96
2026-02-13,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3119,112,83.96,0,0.00
2026-02-13,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,3386,98,147.92,1,161.66
2026-02-14,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,5752,108,205.02,4,703.38
2026-02-14,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,1638,58,99.30,1,214.44
2026-02-14,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,5939,159,173.17,5,824.98
2026-02-14,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1120,21,70.93,0,0.00
2026-02-14,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,4673,128,131.13,1,138.87
2026-02-15,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,5114,112,229.52,4,689.43
2026-02-15,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2326,41,97.75,2,277.66
2026-02-15,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,5301,183,166.64,4,737.29
2026-02-15,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1679,56,53.88,0,0.00
2026-02-15,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4828,151,155.46,1,149.87
2026-02-16,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,7271,130,262.37,5,762.22
2026-02-16,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,4691,131,142.86,2,355.04
2026-02-16,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5600,182,187.60,7,1061.76
2026-02-16,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1812,59,78.74,0,0.00
2026-02-16,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,3737,121,131.43,0,153.72
