movement_id,variant_id,date,type,quantity_delta,running_balance,reference_id
mv_0070732,var_000195,2024-07-03T12:00:00,return,1,-77,ord_001085
mv_0070733,var_000118,2024-07-04T12:00:00,return,1,-170,ord_000772
mv_0070734,var_000083,2024-07-04T12:00:00,return,1,-39,ord_000893
mv_0070735,var_000178,2024-07-04T12:00:00,return,1,-118,ord_001362
mv_0070736,var_000028,2024-07-04T12:00:00,return,1,72,ord_001493
mv_0070737,var_000011,2024-07-04T12:00:00,return,1,-131,ord_001584
mv_0070738,var_000053,2024-07-05T12:00:00,return,1,-6,ord_000679
mv_0070739,var_000145,2024-07-05T12:00:00,return,1,41,ord_000784
mv_0070740,var_000078,2024-07-05T12:00:00,return,1,-19,ord_000991
mv_0070741,var_000062,2024-07-05T12:00:00,return,1,-12,ord_001161
mv_0070742,var_000097,2024-07-05T12:00:00,return,1,42,ord_001306
mv_0070743,var_000193,2024-07-05T12:00:00,return,1,-164,ord_001485
mv_0070744,var_000146,2024-07-06T12:00:00,return,1,-177,ord_001039
mv_0070745,var_000187,2024-07-06T12:00:00,return,1,-214,ord_001051
mv_0070746,var_000158,2024-07-06T12:00:00,return,1,-31,ord_001197
mv_0070747,var_000060,2024-07-06T12:00:00,return,1,7,ord_001318
mv_0070748,var_000065,2024-07-06T12:00:00,return,1,62,ord_001361
mv_0070749,var_000191,2024-07-06T12:00:00,return,1,-112,ord_001618
mv_0070750,var_000107,2024-07-07T12:00:00,return,1,-95,ord_000962
mv_0070751,var_000015,2024-07-07T12:00:00,return,1,25,ord_001100
mv_0070752,var_000133,2024-07-07T12:00:00,return,1,39,ord_001402
mv_0070753,var_000129,2024-07-07T12:00:00,return,1,-17,ord_001550
mv_0070754,var_000164,2024-07-08T12:00:00,return,1,-97,ord_000786
mv_0070755,var_000193,2024-07-08T12:00:00,return,1,-163,ord_000971
mv_0070756,var_000215,2024-07-08T12:00:00,return,1,34,ord_001494
mv_0070757,var_000101,2024-07-08T12:00:00,return,1,-117,ord_001701
mv_0070758,var_000084,2024-07-09T12:00:00,return,1,1,ord_000904
mv_0070759,var_000111,2024-07-09T12:00:00,return,1,-29,ord_001097
mv_0070760,var_000173,2024-07-09T12:00:00,return,1,16,ord_001273
mv_0070761,var_000154,2024-07-09T12:00:00,return,1,-80,ord_001559
mv_0070762,var_000012,2024-07-09T12:00:00,return,1,-31,ord_001616
mv_0070763,var_000102,2024-07-09T12:00:00,return,1,-151,ord_001669
mv_0070764,var_000013,2024-07-10T12:00:00,return,1,53,ord_001004
mv_0070765,var_000065,2024-07-10T12:00:00,return,1,63,ord_001055
mv_0070766,var_000181,2024-07-10T12:00:00,return,1,-99,ord_001414
mv_0070767,var_000207,2024-07-10T12:00:00,return,1,-35,ord_001415
mv_0070768,var_000064,2024-07-10T12:00:00,return,1,-46,ord_001599
mv_0070769,var_000048,2024-07-10T12:00:00,return,1,-14,ord_001694
mv_0070770,var_000215,2024-07-10T12:00:00,return,1,35,ord_001840
mv_0070771,var_000069,2024-07-11T12:00:00,return,1,-41,ord_000961
mv_0070772,var_000166,2024-07-11T12:00:00,return,1,41,ord_000963
mv_0070773,var_000180,2024-07-11T12:00:00,return,1,-89,ord_001018
mv_0070774,var_000048,2024-07-11T12:00:00,return,1,-13,ord_001091
mv_0070775,var_000177,2024-07-11T12:00:00,return,1,-188,ord_001378
mv_0070776,var_000204,2024-07-11T12:00:00,return,1,-1,ord_001394
mv_0070777,var_000053,2024-07-11T12:00:00,return,1,-5,ord_001510
mv_0070778,var_000007,2024-07-11T12:00:00,return,1,-52,ord_001538
mv_0070779,var_000047,2024-07-11T12:00:00,return,1,-16,ord_001758
mv_0070780,var_000143,2024-07-11T12:00:00,return,1,83,ord_001817
mv_0070781,var_000093,2024-07-11T12:00:00,return,1,-16,ord_001819
mv_0070782,var_000057,2024-07-11T12:00:00,return,1,-58,ord_001825
mv_0070783,var_000028,2024-07-12T12:00:00,return,1,73,ord_001292
mv_0070784,var_000052,2024-07-12T12:00:00,return,1,-34,ord_001348
mv_0070785,var_000103,2024-07-12T12:00:00,return,1,-222,ord_001562
mv_0070786,var_000163,2024-07-12T12:00:00,return,1,-25,ord_001767
mv_0070787,var_000099,2024-07-12T12:00:00,return,1,-175,ord_001946
mv_0070788,var_000189,2024-07-13T12:00:00,return,1,-39,ord_001268
mv_0070789,var_000194,2024-07-13T12:00:00,return,1,-33,ord_001548
mv_0070790,var_000181,2024-07-14T12:00:00,return,1,-98,ord_001170
mv_0070791,var_000112,2024-07-14T12:00:00,return,1,-26,ord_001171
mv_0070792,var_000157,2024-07-14T12:00:00,return,1,-22,ord_001188
mv_0070793,var_000147,2024-07-14T12:00:00,return,1,-199,ord_001225
mv_0070794,var_000113,2024-07-14T12:00:00,return,1,-100,ord_001423
mv_0070795,var_000146,2024-07-14T12:00:00,return,1,-176,ord_001578
mv_0070796,var_000040,2024-07-14T12:00:00,return,1,37,ord_001800
mv_0070797,var_000189,2024-07-14T12:00:00,return,1,-38,ord_001842
mv_0070798,var_000064,2024-07-14T12:00:00,return,1,-45,ord_001951
mv_0070799,var_000005,2024-07-14T12:00:00,return,1,-36,ord_001967
mv_0070800,var_000104,2024-07-15T12:00:00,return,1,-128,ord_001115
mv_0070801,var_000046,2024-07-15T12:00:00,return,1,5,ord_001458
mv_0070802,var_000044,2024-07-15T12:00:00,return,1,-61,ord_001528
mv_0070803,var_000114,2024-07-15T12:00:00,return,1,-34,ord_001555
mv_0070804,var_000110,2024-07-15T12:00:00,return,1,-11,ord_001574
mv_0070805,var_000133,2024-07-15T12:00:00,return,1,40,ord_001691
mv_0070806,var_000188,2024-07-15T12:00:00,return,1,-163,ord_001727
mv_0070807,var_000051,2024-07-15T12:00:00,return,1,-65,ord_001941
mv_0070808,var_000030,2024-07-16T12:00:00,return,1,26,ord_001106
mv_0070809,var_000142,2024-07-16T12:00:00,return,1,-7,ord_001174
mv_0070810,var_000047,2024-07-16T12:00:00,return,1,-15,ord_001575
mv_0070811,var_000193,2024-07-16T12:00:00,return,1,-162,ord_001775
mv_0070812,var_000186,2024-07-16T12:00:00,return,1,-97,ord_001877
mv_0070813,var_000080,2024-07-17T12:00:00,return,1,81,ord_001192
mv_0070814,var_000170,2024-07-17T12:00:00,return,1,-34,ord_001198
mv_0070815,var_000029,2024-07-17T12:00:00,return,1,31,ord_001227
mv_0070816,var_000096,2024-07-17T12:00:00,return,1,52,ord_001275
mv_0070817,var_000047,2024-07-17T12:00:00,return,1,-14,ord_001298
mv_0070818,var_000099,2024-07-17T12:00:00,return,1,-174,ord_001392
mv_0070819,var_000063,2024-07-17T12:00:00,return,1,-79,ord_001435
mv_0070820,var_000019,2024-07-17T12:00:00,return,1,26,ord_001841
mv_0070821,var_000026,2024-07-17T12:00:00,return,1,-40,ord_002088
mv_0070822,var_000045,2024-07-17T12:00:00,return,1,-48,ord_002149
mv_0070823,var_000163,2024-07-18T12:00:00,return,1,-24,ord_001270
mv_0070824,var_000153,2024-07-18T12:00:00,return,1,-64,ord_001602
mv_0070825,var_000102,2024-07-18T12:00:00,return,1,-150,ord_001682
mv_0070826,var_000160,2024-07-19T12:00:00,return,1,-39,ord_001255
mv_0070827,var_000113,2024-07-19T12:00:00,return,1,-99,ord_001443
mv_0070828,var_000147,2024-07-19T12:00:00,return,1,-198,ord_001797
mv_0070829,var_000118,2024-07-19T12:00:00,return,1,-169,ord_001960
mv_0070830,var_000184,2024-07-19T12:00:00,return,1,-91,ord_002016
mv_0070831,var_000098,2024-07-19T12:00:00,return,1,-257,ord_002029
mv_0070832,var_000186,2024-07-19T12:00:00,return,1,-96,ord_002162
mv_0070833,var_000163,2024-07-19T12:00:00,return,1,-23,ord_002234
mv_0070834,var_000048,2024-07-20T12:00:00,return,1,-12,ord_001350
mv_0070835,var_000189,2024-07-20T12:00:00,return,1,-37,ord_001360
mv_0070836,var_000056,2024-07-20T12:00:00,return,1,-55,ord_001477
mv_0070837,var_000119,2024-07-20T12:00:00,return,1,-176,ord_001570
mv_0070838,var_000181,2024-07-20T12:00:00,return,1,-97,ord_001581
mv_0070839,var_000132,2024-07-20T12:00:00,return,1,-59,ord_001585
mv_0070840,var_000160,2024-07-20T12:00:00,return,1,-38,ord_001624
mv_0070841,var_000070,2024-07-20T12:00:00,return,1,38,ord_001814
mv_0070842,var_000183,2024-07-20T12:00:00,return,1,-147,ord_001836
mv_0070843,var_000201,2024-07-20T12:00:00,return,1,-28,ord_002105
mv_0070844,var_000059,2024-07-20T12:00:00,return,1,-34,ord_002213
mv_0070845,var_000066,2024-07-21T12:00:00,return,1,23,ord_002045
mv_0070846,var_000216,2024-07-21T12:00:00,return,1,34,ord_002258
mv_0070847,var_000106,2024-07-22T12:00:00,return,1,-111,ord_001622
mv_0070848,var_000048,2024-07-22T12:00:00,return,1,-11,ord_001704
mv_0070849,var_000050,2024-07-22T12:00:00,return,1,-85,ord_002181
mv_0070850,var_000098,2024-07-22T12:00:00,return,1,-256,ord_002287
mv_0070851,var_000155,2024-07-22T12:00:00,return,1,-62,ord_002306
mv_0070852,var_000143,2024-07-23T12:00:00,return,1,84,ord_002150
mv_0070853,var_000013,2024-07-24T12:00:00,return,1,54,ord_001824
mv_0070854,var_000138,2024-07-24T12:00:00,return,1,48,ord_001912
mv_0070855,var_000177,2024-07-24T12:00:00,return,1,-187,ord_002036
mv_0070856,var_000167,2024-07-24T12:00:00,return,1,32,ord_002050
mv_0070857,var_000051,2024-07-24T12:00:00,return,1,-64,ord_002051
mv_0070858,var_000191,2024-07-24T12:00:00,return,1,-111,ord_002334
mv_0070859,var_000156,2024-07-24T12:00:00,return,1,6,ord_002342
mv_0070860,var_000090,2024-07-25T12:00:00,return,1,66,ord_001994
mv_0070861,var_000145,2024-07-25T12:00:00,return,1,42,ord_002256
mv_0070862,var_000129,2024-07-26T12:00:00,return,1,-16,ord_001601
mv_0070863,var_000152,2024-07-26T12:00:00,return,1,-45,ord_001686
mv_0070864,var_000182,2024-07-26T12:00:00,return,1,-240,ord_001791
mv_0070865,var_000061,2024-07-27T12:00:00,return,1,22,ord_002329
mv_0070866,var_000117,2024-07-28T12:00:00,return,1,-25,ord_001673
mv_0070867,var_000105,2024-07-28T12:00:00,return,1,-113,ord_001751
mv_0070868,var_000132,2024-07-28T12:00:00,return,1,-58,ord_001763
mv_0070869,var_000167,2024-07-28T12:00:00,return,1,33,ord_001909
mv_0070870,var_000154,2024-07-28T12:00:00,return,1,-79,ord_001956
mv_0070871,var_000170,2024-07-28T12:00:00,return,1,-33,ord_001972
mv_0070872,var_000050,2024-07-28T12:00:00,return,1,-84,ord_002005
mv_0070873,var_000180,2024-07-28T12:00:00,return,1,-88,ord_002048
mv_0070874,var_000032,2024-07-28T12:00:00,return,1,1,ord_002153
mv_0070875,var_000164,2024-07-28T12:00:00,return,1,-96,ord_002391
mv_0070876,var_000201,2024-07-28T12:00:00,return,1,-27,ord_002494
mv_0070877,var_000048,2024-07-29T12:00:00,return,1,-10,ord_001771
mv_0070878,var_000116,2024-07-29T12:00:00,return,1,-28,ord_002170
mv_0070879,var_000029,2024-07-30T12:00:00,return,1,32,ord_001851
mv_0070880,var_000103,2024-07-30T12:00:00,return,1,-221,ord_002049
mv_0070881,var_000005,2024-07-30T12:00:00,return,1,-35,ord_002072
mv_0070882,var_000133,2024-07-30T12:00:00,return,1,41,ord_002169
mv_0070883,var_000051,2024-07-30T12:00:00,return,1,-63,ord_002346
mv_0070884,var_000004,2024-07-30T12:00:00,return,1,20,ord_002450
mv_0070885,var_000181,2024-07-30T12:00:00,return,1,-96,ord_002582
mv_0070886,var_000103,2024-07-30T12:00:00,return,1,-220,ord_002600
mv_0070887,var_000214,2024-07-31T12:00:00,return,1,73,ord_002461
mv_0070888,var_000176,2024-08-01T12:00:00,return,1,-140,ord_002704
mv_0070889,var_000109,2024-08-02T12:00:00,return,1,-81,ord_001886
mv_0070890,var_000148,2024-08-02T12:00:00,return,1,-191,ord_002237
mv_0070891,var_000165,2024-08-02T12:00:00,return,1,-56,ord_002594
mv_0070892,var_000105,2024-08-02T12:00:00,return,1,-112,ord_002739
mv_0070893,var_000087,2024-08-03T12:00:00,return,1,30,ord_002375
mv_0070894,var_000060,2024-08-03T12:00:00,return,1,8,ord_002454
mv_0070895,var_000046,2024-08-03T12:00:00,return,1,6,ord_002477
mv_0070896,var_000006,2024-08-03T12:00:00,return,1,-117,ord_002540
mv_0070897,var_000114,2024-08-03T12:00:00,return,1,-33,ord_002699
mv_0070898,var_000205,2024-08-03T12:00:00,return,1,-18,ord_002760
mv_0070899,var_000066,2024-08-03T12:00:00,return,1,24,ord_002832
mv_0070900,var_000203,2024-08-04T12:00:00,return,1,-63,ord_002177
mv_0070901,var_000057,2024-08-04T12:00:00,return,1,-57,ord_002261
mv_0070902,var_000180,2024-08-04T12:00:00,return,1,-87,ord_002406
mv_0070903,var_000203,2024-08-04T12:00:00,return,1,-62,ord_002489
mv_0070904,var_000134,2024-08-04T12:00:00,return,1,-16,ord_002798
mv_0070905,var_000083,2024-08-05T12:00:00,return,1,-38,ord_002098
mv_0070906,var_000042,2024-08-05T12:00:00,return,1,-162,ord_002116
mv_0070907,var_000043,2024-08-05T12:00:00,return,1,-200,ord_002387
mv_0070908,var_000031,2024-08-05T12:00:00,return,1,-24,ord_002487
mv_0070909,var_000064,2024-08-05T12:00:00,return,1,-44,ord_002696
mv_0070910,var_000070,2024-08-05T12:00:00,return,1,39,ord_002828
mv_0070911,var_000106,2024-08-06T12:00:00,return,1,-110,ord_002305
mv_0070912,var_000014,2024-08-06T12:00:00,return,1,-41,ord_002694
mv_0070913,var_000213,2024-08-06T12:00:00,return,1,22,ord_002698
mv_0070914,var_000006,2024-08-06T12:00:00,return,1,-116,ord_002794
mv_0070915,var_000069,2024-08-07T12:00:00,return,1,-40,ord_002073
mv_0070916,var_000111,2024-08-07T12:00:00,return,1,-28,ord_002568
mv_0070917,var_000080,2024-08-07T12:00:00,return,1,82,ord_002611
mv_0070918,var_000174,2024-08-08T12:00:00,return,1,-155,ord_002403
mv_0070919,var_000153,2024-08-08T12:00:00,return,1,-63,ord_002613
mv_0070920,var_000047,2024-08-08T12:00:00,return,1,-13,ord_002621
mv_0070921,var_000015,2024-08-08T12:00:00,return,1,26,ord_002768
mv_0070922,var_000177,2024-08-08T12:00:00,return,1,-186,ord_002990
mv_0070923,var_000073,2024-08-09T12:00:00,return,1,-42,ord_002372
mv_0070924,var_000101,2024-08-09T12:00:00,return,1,-116,ord_002413
mv_0070925,var_000163,2024-08-09T12:00:00,return,1,-22,ord_002681
mv_0070926,var_000055,2024-08-09T12:00:00,return,1,3,ord_002736
mv_0070927,var_000099,2024-08-09T12:00:00,return,1,-173,ord_002806
mv_0070928,var_000167,2024-08-09T12:00:00,return,1,34,ord_002925
mv_0070929,var_000015,2024-08-10T12:00:00,return,1,27,ord_002264
mv_0070930,var_000213,2024-08-10T12:00:00,return,1,23,ord_002351
mv_0070931,var_000139,2024-08-10T12:00:00,return,1,55,ord_002373
mv_0070932,var_000057,2024-08-10T12:00:00,return,1,-56,ord_002417
mv_0070933,var_000012,2024-08-10T12:00:00,return,1,-30,ord_002572
mv_0070934,var_000198,2024-08-10T12:00:00,return,1,-49,ord_002929
mv_0070935,var_000189,2024-08-11T12:00:00,return,1,-36,ord_002283
mv_0070936,var_000128,2024-08-11T12:00:00,return,1,50,ord_002441
mv_0070937,var_000184,2024-08-11T12:00:00,return,1,-90,ord_002712
mv_0070938,var_000163,2024-08-11T12:00:00,return,1,-21,ord_002793
mv_0070939,var_000012,2024-08-11T12:00:00,return,1,-29,ord_002967
mv_0070940,var_000184,2024-08-11T12:00:00,return,1,-89,ord_003121
mv_0070941,var_000154,2024-08-11T12:00:00,return,1,-78,ord_003139
mv_0070942,var_000163,2024-08-12T12:00:00,return,1,-20,ord_002730
mv_0070943,var_000189,2024-08-13T12:00:00,return,1,-35,ord_002561
mv_0070944,var_000164,2024-08-13T12:00:00,return,1,-95,ord_002584
mv_0070945,var_000092,2024-08-13T12:00:00,return,1,29,ord_002587
mv_0070946,var_000193,2024-08-14T12:00:00,return,1,-161,ord_002370
mv_0070947,var_000201,2024-08-14T12:00:00,return,1,-26,ord_002516
mv_0070948,var_000162,2024-08-14T12:00:00,return,1,18,ord_002576
mv_0070949,var_000026,2024-08-14T12:00:00,return,1,-39,ord_002591
mv_0070950,var_000200,2024-08-14T12:00:00,return,1,-8,ord_002892
mv_0070951,var_000149,2024-08-14T12:00:00,return,1,-102,ord_002918
mv_0070952,var_000182,2024-08-14T12:00:00,return,1,-239,ord_003105
mv_0070953,var_000091,2024-08-15T12:00:00,return,1,22,ord_002419
mv_0070954,var_000187,2024-08-15T12:00:00,return,1,-213,ord_002820
mv_0070955,var_000044,2024-08-15T12:00:00,return,1,-60,ord_003006
mv_0070956,var_000164,2024-08-15T12:00:00,return,1,-94,ord_003022
mv_0070957,var_000037,2024-08-15T12:00:00,return,1,6,ord_003038
mv_0070958,var_000156,2024-08-15T12:00:00,return,1,7,ord_003097
mv_0070959,var_000049,2024-08-15T12:00:00,return,1,-77,ord_003236
mv_0070960,var_000009,2024-08-16T12:00:00,return,1,-19,ord_002522
mv_0070961,var_000085,2024-08-16T12:00:00,return,1,72,ord_002970
mv_0070962,var_000191,2024-08-16T12:00:00,return,1,-110,ord_003237
mv_0070963,var_000009,2024-08-16T12:00:00,return,1,-18,ord_003262
mv_0070964,var_000050,2024-08-17T12:00:00,return,1,-83,ord_002778
mv_0070965,var_000206,2024-08-17T12:00:00,return,1,-23,ord_002780
mv_0070966,var_000059,2024-08-17T12:00:00,return,1,-33,ord_003220
mv_0070967,var_000051,2024-08-17T12:00:00,return,1,-62,ord_003222
mv_0070968,var_000181,2024-08-17T12:00:00,return,1,-95,ord_003286
mv_0070969,var_000168,2024-08-18T12:00:00,return,1,-32,ord_002809
mv_0070970,var_000147,2024-08-18T12:00:00,return,1,-197,ord_003007
mv_0070971,var_000111,2024-08-19T12:00:00,return,1,-27,ord_002672
mv_0070972,var_000186,2024-08-19T12:00:00,return,1,-95,ord_002895
mv_0070973,var_000055,2024-08-19T12:00:00,return,1,4,ord_002927
mv_0070974,var_000102,2024-08-19T12:00:00,return,1,-149,ord_003203
mv_0070975,var_000056,2024-08-19T12:00:00,return,1,-54,ord_003221
mv_0070976,var_000133,2024-08-19T12:00:00,return,1,42,ord_003305
mv_0070977,var_000190,2024-08-19T12:00:00,return,1,-111,ord_003523
mv_0070978,var_000103,2024-08-20T12:00:00,return,1,-219,ord_002856
mv_0070979,var_000171,2024-08-20T12:00:00,return,1,31,ord_002882
mv_0070980,var_000061,2024-08-20T12:00:00,return,1,23,ord_002924
mv_0070981,var_000185,2024-08-20T12:00:00,return,1,-94,ord_002932
mv_0070982,var_000093,2024-08-20T12:00:00,return,1,-15,ord_003071
mv_0070983,var_000081,2024-08-20T12:00:00,return,1,50,ord_003167
mv_0070984,var_000007,2024-08-20T12:00:00,return,1,-51,ord_003217
mv_0070985,var_000175,2024-08-20T12:00:00,return,1,-140,ord_003343
mv_0070986,var_000089,2024-08-20T12:00:00,return,1,11,ord_003452
mv_0070987,var_000188,2024-08-21T12:00:00,return,1,-162,ord_002717
mv_0070988,var_000164,2024-08-21T12:00:00,return,1,-93,ord_002721
mv_0070989,var_000085,2024-08-21T12:00:00,return,1,73,ord_002855
mv_0070990,var_000137,2024-08-21T12:00:00,return,1,8,ord_003213
mv_0070991,var_000163,2024-08-22T12:00:00,return,1,-19,ord_002799
mv_0070992,var_000196,2024-08-22T12:00:00,return,1,-143,ord_002833
mv_0070993,var_000107,2024-08-22T12:00:00,return,1,-94,ord_003096
mv_0070994,var_000045,2024-08-22T12:00:00,return,1,-47,ord_003524
mv_0070995,var_000089,2024-08-22T12:00:00,return,1,12,ord_003547
mv_0070996,var_000158,2024-08-23T12:00:00,return,1,-30,ord_002773
mv_0070997,var_000005,2024-08-23T12:00:00,return,1,-34,ord_002890
mv_0070998,var_000017,2024-08-23T12:00:00,return,1,7,ord_002965
mv_0070999,var_000051,2024-08-23T12:00:00,return,1,-61,ord_003228
mv_0071000,var_000114,2024-08-24T12:00:00,return,1,-32,ord_002915
mv_0071001,var_000184,2024-08-24T12:00:00,return,1,-88,ord_002979
mv_0071002,var_000056,2024-08-24T12:00:00,return,1,-53,ord_003030
mv_0071003,var_000168,2024-08-24T12:00:00,return,1,-31,ord_003100
mv_0071004,var_000066,2024-08-24T12:00:00,return,1,25,ord_003362
mv_0071005,var_000204,2024-08-25T12:00:00,return,1,0,ord_003087
mv_0071006,var_000073,2024-08-25T12:00:00,return,1,-41,ord_003164
mv_0071007,var_000147,2024-08-25T12:00:00,return,1,-196,ord_003552
mv_0071008,var_000181,2024-08-25T12:00:00,return,1,-94,ord_003778
mv_0071009,var_000115,2024-08-26T12:00:00,return,1,32,ord_002904
mv_0071010,var_000168,2024-08-26T12:00:00,return,1,-30,ord_003008
mv_0071011,var_000199,2024-08-26T12:00:00,return,1,-7,ord_003181
mv_0071012,var_000043,2024-08-26T12:00:00,return,1,-199,ord_003182
mv_0071013,var_000188,2024-08-26T12:00:00,return,1,-161,ord_003395
mv_0071014,var_000098,2024-08-26T12:00:00,return,1,-255,ord_003746
mv_0071015,var_000164,2024-08-27T12:00:00,return,1,-92,ord_002956
mv_0071016,var_000178,2024-08-27T12:00:00,return,1,-117,ord_002974
mv_0071017,var_000098,2024-08-27T12:00:00,return,1,-254,ord_003019
mv_0071018,var_000186,2024-08-27T12:00:00,return,1,-94,ord_003283
mv_0071019,var_000168,2024-08-27T12:00:00,return,1,-29,ord_003500
mv_0071020,var_000001,2024-08-27T12:00:00,return,1,-86,ord_003583
mv_0071021,var_000182,2024-08-27T12:00:00,return,1,-238,ord_003814
mv_0071022,var_000164,2024-08-27T12:00:00,return,1,-91,ord_003879
mv_0071023,var_000091,2024-08-28T12:00:00,return,1,23,ord_003900
mv_0071024,var_000084,2024-08-29T12:00:00,return,1,2,ord_003099
mv_0071025,var_000056,2024-08-29T12:00:00,return,1,-52,ord_003273
mv_0071026,var_000192,2024-08-29T12:00:00,return,1,-210,ord_003312
mv_0071027,var_000053,2024-08-29T12:00:00,return,1,-4,ord_003580
mv_0071028,var_000048,2024-08-29T12:00:00,return,1,-9,ord_003725
mv_0071029,var_000210,2024-08-29T12:00:00,return,1,26,ord_003840
mv_0071030,var_000056,2024-08-29T12:00:00,return,1,-51,ord_003939
mv_0071031,var_000059,2024-08-29T12:00:00,return,1,-32,ord_003982
mv_0071032,var_000169,2024-08-30T12:00:00,return,1,-108,ord_003788
mv_0071033,var_000145,2024-08-30T12:00:00,return,1,43,ord_003933
mv_0071034,var_000148,2024-08-31T12:00:00,return,1,-190,ord_003078
mv_0071035,var_000053,2024-08-31T12:00:00,return,1,-3,ord_003114
mv_0071036,var_000070,2024-08-31T12:00:00,return,1,40,ord_003400
mv_0071037,var_000155,2024-08-31T12:00:00,return,1,-61,ord_003458
mv_0071038,var_000101,2024-08-31T12:00:00,return,1,-115,ord_003649
mv_0071039,var_000184,2024-08-31T12:00:00,return,1,-87,ord_003766
mv_0071040,var_000159,2024-08-31T12:00:00,return,1,-95,ord_003861
mv_0071041,var_000195,2024-08-31T12:00:00,return,1,-76,ord_003983
mv_0071042,var_000181,2024-09-01T12:00:00,return,1,-93,ord_003137
mv_0071043,var_000052,2024-09-01T12:00:00,return,1,-33,ord_003795
mv_0071044,var_000187,2024-09-01T12:00:00,return,1,-212,ord_003844
mv_0071045,var_000011,2024-09-01T12:00:00,return,1,-130,ord_004044
mv_0071046,var_000054,2024-09-02T12:00:00,return,1,4,ord_003367
mv_0071047,var_000006,2024-09-02T12:00:00,return,1,-115,ord_003514
mv_0071048,var_000050,2024-09-02T12:00:00,return,1,-82,ord_003885
mv_0071049,var_000117,2024-09-02T12:00:00,return,1,-24,ord_004031
mv_0071050,var_000080,2024-09-02T12:00:00,return,1,83,ord_004164
mv_0071051,var_000011,2024-09-03T12:00:00,return,1,-129,ord_003721
mv_0071052,var_000104,2024-09-03T12:00:00,return,1,-127,ord_003827
mv_0071053,var_000150,2024-09-04T12:00:00,return,1,-66,ord_003284
mv_0071054,var_000013,2024-09-04T12:00:00,return,1,55,ord_003303
mv_0071055,var_000085,2024-09-04T12:00:00,return,1,74,ord_003586
mv_0071056,var_000191,2024-09-04T12:00:00,return,1,-109,ord_004219
mv_0071057,var_000055,2024-09-05T12:00:00,return,1,5,ord_003490
mv_0071058,var_000089,2024-09-05T12:00:00,return,1,13,ord_003625
mv_0071059,var_000192,2024-09-05T12:00:00,return,1,-209,ord_003661
mv_0071060,var_000094,2024-09-05T12:00:00,return,1,1,ord_003807
mv_0071061,var_000105,2024-09-06T12:00:00,return,1,-111,ord_003327
mv_0071062,var_000122,2024-09-06T12:00:00,return,1,-41,ord_003350
mv_0071063,var_000193,2024-09-06T12:00:00,return,1,-160,ord_003803
mv_0071064,var_000123,2024-09-06T12:00:00,return,1,45,ord_004002
mv_0071065,var_000119,2024-09-06T12:00:00,return,1,-175,ord_004253
mv_0071066,var_000058,2024-09-06T12:00:00,return,1,-112,ord_004257
mv_0071067,var_000036,2024-09-06T12:00:00,return,1,-7,ord_004325
mv_0071068,var_000169,2024-09-06T12:00:00,return,1,-107,ord_004333
mv_0071069,var_000132,2024-09-06T12:00:00,return,1,-57,ord_004361
mv_0071070,var_000131,2024-09-07T12:00:00,return,1,-100,ord_003408
mv_0071071,var_000116,2024-09-07T12:00:00,return,1,-27,ord_003643
mv_0071072,var_000063,2024-09-07T12:00:00,return,1,-78,ord_003798
mv_0071073,var_000032,2024-09-07T12:00:00,return,1,2,ord_003870
mv_0071074,var_000176,2024-09-07T12:00:00,return,1,-139,ord_003990
mv_0071075,var_000087,2024-09-07T12:00:00,return,1,31,ord_004038
mv_0071076,var_000114,2024-09-07T12:00:00,return,1,-31,ord_004215
mv_0071077,var_000054,2024-09-08T12:00:00,return,1,5,ord_003774
mv_0071078,var_000117,2024-09-08T12:00:00,return,1,-23,ord_003897
mv_0071079,var_000016,2024-09-08T12:00:00,return,1,-42,ord_003928
mv_0071080,var_000177,2024-09-08T12:00:00,return,1,-185,ord_004110
mv_0071081,var_000134,2024-09-08T12:00:00,return,1,-15,ord_004446
mv_0071082,var_000091,2024-09-09T12:00:00,return,1,24,ord_003496
mv_0071083,var_000035,2024-09-09T12:00:00,return,1,37,ord_003517
mv_0071084,var_000015,2024-09-09T12:00:00,return,1,28,ord_003784
mv_0071085,var_000002,2024-09-09T12:00:00,return,1,-72,ord_003967
mv_0071086,var_000166,2024-09-09T12:00:00,return,1,42,ord_003993
mv_0071087,var_000180,2024-09-09T12:00:00,return,1,-86,ord_004133
mv_0071088,var_000171,2024-09-09T12:00:00,return,1,32,ord_004442
mv_0071089,var_000064,2024-09-10T12:00:00,return,1,-43,ord_003759
mv_0071090,var_000185,2024-09-10T12:00:00,return,1,-93,ord_003846
mv_0071091,var_000196,2024-09-10T12:00:00,return,1,-142,ord_004121
mv_0071092,var_000144,2024-09-10T12:00:00,return,1,30,ord_004161
mv_0071093,var_000139,2024-09-10T12:00:00,return,1,56,ord_004163
mv_0071094,var_000052,2024-09-10T12:00:00,return,1,-32,ord_004371
mv_0071095,var_000282,2024-09-10T12:00:00,return,1,-24,ord_004782
mv_0071096,var_000070,2024-09-11T12:00:00,return,1,41,ord_003594
mv_0071097,var_000183,2024-09-11T12:00:00,return,1,-146,ord_003609
mv_0071098,var_000041,2024-09-11T12:00:00,return,1,-168,ord_003627
mv_0071099,var_000177,2024-09-11T12:00:00,return,1,-184,ord_003898
mv_0071100,var_000118,2024-09-11T12:00:00,return,1,-168,ord_003946
mv_0071101,var_000053,2024-09-11T12:00:00,return,1,-2,ord_004025
