refund_id,order_id,created_at,amount,reason,refund_line_items
ref_004928,ord_041286,2026-02-24T12:00:00,43.33,quality_issue,"[""var_000104""]"
ref_004929,ord_041288,2026-02-13T12:00:00,48.00,size_too_large,"[""var_000483""]"
ref_004930,ord_041290,2026-02-20T12:00:00,56.00,not_as_described,"[""var_000419""]"
ref_004931,ord_041291,2026-02-27T12:00:00,52.00,damaged_in_transit,"[""var_000592""]"
ref_004932,ord_041296,2026-02-19T12:00:00,185.00,size_too_small,"[""var_000379""]"
ref_004933,ord_041304,2026-02-21T12:00:00,170.00,changed_mind,"[""var_000109""]"
ref_004934,ord_041305,2026-02-18T12:00:00,183.33,size_too_large,"[""var_000402""]"
ref_004935,ord_041307,2026-02-19T12:00:00,185.01,size_too_large,"[""var_000368""]"
ref_004936,ord_041309,2026-02-15T12:00:00,50.01,not_as_described,"[""var_000547""]"
ref_004937,ord_041313,2026-02-26T12:00:00,43.33,size_too_large,"[""var_000160""]"
ref_004938,ord_041325,2026-02-17T12:00:00,38.33,changed_mind,"[""var_000539""]"
ref_004939,ord_041353,2026-02-09T12:00:00,50.00,damaged_in_transit,"[""var_000321""]"
ref_004940,ord_041363,2026-02-23T12:00:00,43.33,not_as_described,"[""var_000383""]"
ref_004941,ord_041375,2026-02-24T12:00:00,129.17,size_too_small,"[""var_000030""]"
ref_004942,ord_041385,2026-02-17T12:00:00,52.00,not_as_described,"[""var_000101""]"
ref_004943,ord_041387,2026-02-11T12:00:00,175.00,quality_issue,"[""var_000295""]"
ref_004944,ord_041396,2026-02-21T12:00:00,45.83,quality_issue,"[""var_000328""]"
ref_004945,ord_041412,2026-03-02T12:00:00,145.00,quality_issue,"[""var_000200""]"
ref_004946,ord_041425,2026-03-01T12:00:00,141.67,changed_mind,"[""var_000112""]"
ref_004947,ord_041436,2026-03-02T12:00:00,50.00,size_too_large,"[""var_000545""]"
ref_004948,ord_041470,2026-03-04T12:00:00,52.00,size_too_small,"[""var_000582""]"
ref_004949,ord_041472,2026-02-11T12:00:00,125.00,changed_mind,"[""var_000551""]"
ref_004950,ord_041490,2026-02-27T12:00:00,165.00,not_as_described,"[""var_000346""]"
ref_004951,ord_041491,2026-02-19T12:00:00,48.00,changed_mind,"[""var_000486""]"
ref_004952,ord_041500,2026-02-13T12:00:00,50.00,quality_issue,"[""var_000321""]"
ref_004953,ord_041503,2026-02-23T12:00:00,41.67,size_too_small,"[""var_000001""]"
ref_004954,ord_041515,2026-02-22T12:00:00,165.00,not_as_described,"[""var_000226""]"
ref_004955,ord_041516,2026-02-12T12:00:00,195.00,size_too_large,"[""var_000051""]"
ref_004956,ord_041559,2026-02-23T12:00:00,45.00,size_too_small,"[""var_000041""]"
ref_004957,ord_041562,2026-02-19T12:00:00,41.67,size_too_large,"[""var_000003""]"
ref_004958,ord_041563,2026-02-18T12:00:00,48.00,size_too_large,"[""var_000490""]"
ref_004959,ord_041574,2026-02-18T12:00:00,56.00,changed_mind,"[""var_000416""]"
ref_004960,ord_041581,2026-03-01T12:00:00,131.67,not_as_described,"[""var_000577""]"
ref_004961,ord_041601,2026-02-19T12:00:00,112.50,damaged_in_transit,"[""var_000354""]"
ref_004962,ord_041614,2026-02-17T12:00:00,48.00,quality_issue,"[""var_000071""]"
ref_004963,ord_041616,2026-02-17T12:00:00,52.00,not_as_described,"[""var_000388""]"
ref_004964,ord_041629,2026-02-26T12:00:00,50.00,changed_mind,"[""var_000319""]"
ref_004965,ord_041640,2026-02-22T12:00:00,160.00,changed_mind,"[""var_000076""]"
ref_004966,ord_041650,2026-02-19T12:00:00,140.00,quality_issue,"[""var_000090""]"
ref_004967,ord_041659,2026-03-01T12:00:00,52.00,not_as_described,"[""var_000389""]"
ref_004968,ord_041682,2026-02-27T12:00:00,220.00,size_too_large,"[""var_000411""]"
ref_004969,ord_041701,2026-02-22T12:00:00,145.00,quality_issue,"[""var_000527""]"
ref_004970,ord_041708,2026-03-07T12:00:00,112.50,not_as_described,"[""var_000034""]"
ref_004971,ord_041713,2026-02-23T12:00:00,48.00,size_too_small,"[""var_000184""]"
ref_004972,ord_041722,2026-03-05T12:00:00,48.00,damaged_in_transit,"[""var_000484""]"
ref_004973,ord_041757,2026-02-19T12:00:00,52.00,not_as_described,"[""var_000585""]"
ref_004974,ord_041768,2026-02-24T12:00:00,52.00,damaged_in_transit,"[""var_000586""]"
ref_004975,ord_041776,2026-02-20T12:00:00,54.00,changed_mind,"[""var_000462""]"
ref_004976,ord_041780,2026-02-23T12:00:00,55.00,size_too_small,"[""var_000255""]"
ref_004977,ord_041792,2026-02-19T12:00:00,55.00,changed_mind,"[""var_000245""]"
ref_004978,ord_041798,2026-03-04T12:00:00,55.00,size_too_small,"[""var_000255""]"
ref_004979,ord_041811,2026-03-09T12:00:00,170.00,not_as_described,"[""var_000111""]"
ref_004980,ord_041814,2026-03-07T12:00:00,42.00,size_too_small,"[""var_000521""]"
ref_004981,ord_041826,2026-03-07T12:00:00,50.00,size_too_small,"[""var_000545""]"
ref_004982,ord_041834,2026-02-17T12:00:00,50.00,quality_issue,"[""var_000317""]"
ref_004983,ord_041839,2026-03-09T12:00:00,130.00,changed_mind,"[""var_000210""]"
ref_004984,ord_041845,2026-02-28T12:00:00,245.83,damaged_in_transit,"[""var_000289""]"
ref_004985,ord_041854,2026-03-09T12:00:00,40.00,damaged_in_transit,"[""var_000483""]"
ref_004986,ord_041870,2026-03-04T12:00:00,40.00,changed_mind,"[""var_000183""]"
ref_004987,ord_041889,2026-02-21T12:00:00,162.50,size_too_small,"[""var_000048""]"
ref_004988,ord_041902,2026-03-10T12:00:00,170.00,not_as_described,"[""var_000108""]"
ref_004989,ord_041903,2026-02-28T12:00:00,145.00,quality_issue,"[""var_000523""]"
ref_004990,ord_041909,2026-02-28T12:00:00,52.00,quality_issue,"[""var_000585""]"
ref_004991,ord_041922,2026-02-24T12:00:00,131.67,not_as_described,"[""var_000568""]"
ref_004992,ord_041935,2026-03-12T12:00:00,42.00,damaged_in_transit,"[""var_000519""]"
ref_004993,ord_041942,2026-02-23T12:00:00,56.00,damaged_in_transit,"[""var_000417""]"
ref_004994,ord_041945,2026-02-20T12:00:00,55.00,changed_mind,"[""var_000247""]"
ref_004995,ord_041946,2026-02-22T12:00:00,55.00,changed_mind,"[""var_000331""]"
ref_004996,ord_041949,2026-02-26T12:00:00,43.33,size_too_large,"[""var_000383""]"
ref_004997,ord_041955,2026-03-06T12:00:00,48.33,size_too_small,"[""var_000187""]"
ref_004998,ord_041967,2026-03-06T12:00:00,41.67,size_too_large,"[""var_000549""]"
ref_004999,ord_041984,2026-03-05T12:00:00,185.00,size_too_small,"[""var_000377""]"
ref_005000,ord_041996,2026-02-23T12:00:00,131.67,size_too_small,"[""var_000577""]"
ref_005001,ord_041997,2026-02-23T12:00:00,35.00,not_as_described,"[""var_000594""]"
ref_005002,ord_042007,2026-03-05T12:00:00,50.00,damaged_in_transit,"[""var_000002""]"
ref_005003,ord_042014,2026-03-12T12:00:00,195.00,size_too_large,"[""var_000054""]"
ref_005004,ord_042016,2026-03-08T12:00:00,50.00,size_too_small,"[""var_000548""]"
ref_005005,ord_042018,2026-03-02T12:00:00,56.00,size_too_large,"[""var_000427""]"
ref_005006,ord_042031,2026-03-03T12:00:00,52.00,changed_mind,"[""var_000590""]"
ref_005007,ord_042034,2026-03-12T12:00:00,48.00,changed_mind,"[""var_000148""]"
ref_005008,ord_042036,2026-03-13T12:00:00,52.00,damaged_in_transit,"[""var_000383""]"
ref_005009,ord_042050,2026-03-14T12:00:00,41.67,changed_mind,"[""var_000317""]"
ref_005010,ord_042055,2026-02-23T12:00:00,55.00,changed_mind,"[""var_000247""]"
ref_005011,ord_042056,2026-03-03T12:00:00,45.83,size_too_large,"[""var_000126""]"
ref_005012,ord_042057,2026-03-02T12:00:00,46.00,size_too_small,"[""var_000535""]"
ref_005013,ord_042063,2026-02-23T12:00:00,35.00,changed_mind,"[""var_000118""]"
ref_005014,ord_042082,2026-02-25T12:00:00,38.33,damaged_in_transit,"[""var_000535""]"
ref_005015,ord_042100,2026-02-25T12:00:00,40.00,size_too_small,"[""var_000185""]"
ref_005016,ord_042102,2026-03-05T12:00:00,154.17,size_too_large,"[""var_000368""]"
ref_005017,ord_042120,2026-03-12T12:00:00,165.00,size_too_small,"[""var_000222""]"
ref_005018,ord_042127,2026-02-22T12:00:00,210.00,size_too_small,"[""var_000266""]"
ref_005019,ord_042129,2026-02-28T12:00:00,55.00,changed_mind,"[""var_000122""]"
ref_005020,ord_042131,2026-03-08T12:00:00,185.00,size_too_small,"[""var_000367""]"
ref_005021,ord_042140,2026-02-23T12:00:00,50.00,changed_mind,"[""var_000549""]"
ref_005022,ord_042147,2026-03-11T12:00:00,58.00,changed_mind,"[""var_000194""]"
ref_005023,ord_042154,2026-03-09T12:00:00,42.00,size_too_large,"[""var_000119""]"
ref_005024,ord_042159,2026-02-23T12:00:00,143.33,changed_mind,"[""var_000434""]"
ref_005025,ord_042162,2026-02-27T12:00:00,140.00,quality_issue,"[""var_000092""]"
ref_005026,ord_042170,2026-03-09T12:00:00,165.00,changed_mind,"[""var_000219""]"
ref_005027,ord_042185,2026-02-24T12:00:00,52.00,size_too_small,"[""var_000383""]"
ref_005028,ord_042191,2026-02-23T12:00:00,175.00,size_too_small,"[""var_000300""]"
ref_005029,ord_042193,2026-03-04T12:00:00,137.50,quality_issue,"[""var_000347""]"
ref_005030,ord_042194,2026-02-28T12:00:00,56.00,quality_issue,"[""var_000417""]"
ref_005031,ord_042199,2026-03-01T12:00:00,143.33,size_too_small,"[""var_000443""]"
ref_005032,ord_042214,2026-03-10T12:00:00,52.00,quality_issue,"[""var_000583""]"
ref_005033,ord_042217,2026-02-28T12:00:00,160.00,changed_mind,"[""var_000077""]"
ref_005034,ord_042218,2026-03-02T12:00:00,41.67,not_as_described,"[""var_000480""]"
ref_005035,ord_042222,2026-02-26T12:00:00,210.00,size_too_large,"[""var_000268""]"
ref_005036,ord_042228,2026-03-13T12:00:00,150.00,quality_issue,"[""var_000149""]"
ref_005037,ord_042231,2026-03-02T12:00:00,40.00,changed_mind,"[""var_000060""]"
ref_005038,ord_042246,2026-02-27T12:00:00,52.00,quality_issue,"[""var_000170""]"
ref_005039,ord_042253,2026-03-02T12:00:00,42.00,changed_mind,"[""var_000519""]"
ref_005040,ord_042279,2026-03-07T12:00:00,45.83,changed_mind,"[""var_000126""]"
ref_005041,ord_042283,2026-02-27T12:00:00,48.00,not_as_described,"[""var_000186""]"
ref_005042,ord_042287,2026-03-08T12:00:00,165.00,damaged_in_transit,"[""var_000339""]"
ref_005043,ord_042320,2026-03-08T12:00:00,52.00,changed_mind,"[""var_000173""]"
ref_005044,ord_042322,2026-03-13T12:00:00,50.00,changed_mind,"[""var_000317""]"
ref_005045,ord_042325,2026-03-09T12:00:00,40.00,quality_issue,"[""var_000492""]"
ref_005046,ord_042333,2026-03-12T12:00:00,48.33,size_too_large,"[""var_000194""]"
ref_005047,ord_042334,2026-02-27T12:00:00,43.33,not_as_described,"[""var_000384""]"
ref_005048,ord_042335,2026-03-09T12:00:00,46.67,damaged_in_transit,"[""var_000426""]"
ref_005049,ord_042343,2026-03-10T12:00:00,210.00,size_too_large,"[""var_000267""]"
ref_005050,ord_042348,2026-03-03T12:00:00,140.00,size_too_small,"[""var_000089""]"
ref_005051,ord_042350,2026-03-04T12:00:00,45.00,not_as_described,"[""var_000041""]"
ref_005052,ord_042358,2026-03-17T12:00:00,42.00,not_as_described,"[""var_000118""]"
ref_005053,ord_042361,2026-03-15T12:00:00,123.33,changed_mind,"[""var_000395""]"
ref_005054,ord_042363,2026-03-13T12:00:00,54.99,changed_mind,"[""var_000256""]"
ref_005055,ord_042367,2026-03-13T12:00:00,154.17,size_too_large,"[""var_000380""]"
ref_005056,ord_042392,2026-03-05T12:00:00,54.00,changed_mind,"[""var_000463""]"
ref_005057,ord_042393,2026-03-20T12:00:00,52.00,changed_mind,"[""var_000385""]"
ref_005058,ord_042394,2026-03-17T12:00:00,50.00,not_as_described,"[""var_000546""]"
ref_005059,ord_042400,2026-02-28T12:00:00,150.00,size_too_large,"[""var_000241""]"
ref_005060,ord_042437,2026-03-17T12:00:00,104.17,changed_mind,"[""var_000552""]"
ref_005061,ord_042447,2026-03-14T12:00:00,145.00,changed_mind,"[""var_000522""]"
ref_005062,ord_042450,2026-03-10T12:00:00,174.99,changed_mind,"[""var_000299""]"
ref_005063,ord_042452,2026-03-20T12:00:00,45.83,damaged_in_transit,"[""var_000328""]"
ref_005064,ord_042471,2026-03-19T12:00:00,50.00,not_as_described,"[""var_000319""]"
ref_005065,ord_042489,2026-03-20T12:00:00,52.00,damaged_in_transit,"[""var_000171""]"
ref_005066,ord_042493,2026-02-27T12:00:00,160.00,size_too_small,"[""var_000084""]"
ref_005067,ord_042505,2026-03-03T12:00:00,52.00,quality_issue,"[""var_000159""]"
ref_005068,ord_042516,2026-03-01T12:00:00,55.00,changed_mind,"[""var_000133""]"
ref_005069,ord_042518,2026-02-28T12:00:00,175.00,size_too_small,"[""var_000273""]"
ref_005070,ord_042524,2026-03-10T12:00:00,135.00,size_too_small,"[""var_000358""]"
ref_005071,ord_042525,2026-03-18T12:00:00,210.00,size_too_large,"[""var_000262""]"
ref_005072,ord_042529,2026-03-22T12:00:00,56.00,size_too_small,"[""var_000415""]"
ref_005073,ord_042533,2026-02-28T12:00:00,165.00,damaged_in_transit,"[""var_000230""]"
ref_005074,ord_042535,2026-03-21T12:00:00,45.00,damaged_in_transit,"[""var_000041""]"
ref_005075,ord_042536,2026-02-28T12:00:00,185.00,size_too_large,"[""var_000371""]"
ref_005076,ord_042543,2026-03-16T12:00:00,45.83,quality_issue,"[""var_000121""]"
ref_005077,ord_042545,2026-03-06T12:00:00,52.00,size_too_large,"[""var_000390""]"
ref_005078,ord_042570,2026-03-20T12:00:00,40.00,quality_issue,"[""var_000485""]"
ref_005079,ord_042617,2026-03-10T12:00:00,58.00,damaged_in_transit,"[""var_000188""]"
ref_005080,ord_042633,2026-03-05T12:00:00,171.99,size_too_large,"[""var_000431""]"
ref_005081,ord_042634,2026-03-10T12:00:00,155.00,quality_issue,"[""var_000313""]"
ref_005082,ord_042657,2026-03-10T12:00:00,45.00,quality_issue,"[""var_000456""]"
ref_005083,ord_042664,2026-03-20T12:00:00,48.00,changed_mind,"[""var_000065""]"
ref_005084,ord_042666,2026-03-11T12:00:00,35.00,quality_issue,"[""var_000520""]"
ref_005085,ord_042672,2026-03-09T12:00:00,46.00,changed_mind,"[""var_000538""]"
ref_005086,ord_042679,2026-03-14T12:00:00,50.00,quality_issue,"[""var_000602""]"
ref_005087,ord_042701,2026-03-07T12:00:00,42.00,changed_mind,"[""var_000119""]"
ref_005088,ord_042713,2026-03-06T12:00:00,35.00,size_too_large,"[""var_000519""]"
ref_005089,ord_042731,2026-03-03T12:00:00,108.33,changed_mind,"[""var_000518""]"
ref_005090,ord_042739,2026-03-24T12:00:00,56.00,damaged_in_transit,"[""var_000425""]"
ref_005091,ord_042747,2026-03-14T12:00:00,220.00,size_too_small,"[""var_000408""]"
ref_005092,ord_042753,2026-03-03T12:00:00,40.00,damaged_in_transit,"[""var_000185""]"
ref_005093,ord_042759,2026-03-08T12:00:00,171.99,not_as_described,"[""var_000431""]"
ref_005094,ord_042762,2026-03-15T12:00:00,162.50,size_too_small,"[""var_000047""]"
ref_005095,ord_042777,2026-03-10T12:00:00,50.00,changed_mind,"[""var_000010""]"
ref_005096,ord_042790,2026-03-07T12:00:00,45.00,damaged_in_transit,"[""var_000043""]"
ref_005097,ord_042803,2026-03-20T12:00:00,50.00,size_too_small,"[""var_000596""]"
ref_005098,ord_042819,2026-03-02T12:00:00,170.00,not_as_described,"[""var_000110""]"
ref_005099,ord_042838,2026-03-13T12:00:00,48.00,quality_issue,"[""var_000148""]"
ref_005100,ord_042841,2026-03-03T12:00:00,48.33,not_as_described,"[""var_000196""]"
ref_005101,ord_042842,2026-03-09T12:00:00,210.00,size_too_small,"[""var_000262""]"
ref_005102,ord_042848,2026-03-05T12:00:00,48.00,changed_mind,"[""var_000060""]"
ref_005103,ord_042850,2026-03-19T12:00:00,48.00,quality_issue,"[""var_000618""]"
ref_005104,ord_042863,2026-03-16T12:00:00,50.00,changed_mind,"[""var_000320""]"
ref_005105,ord_042864,2026-03-03T12:00:00,162.50,size_too_small,"[""var_000055""]"
ref_005106,ord_042892,2026-03-07T12:00:00,50.00,size_too_large,"[""var_000319""]"
ref_005107,ord_042894,2026-03-03T12:00:00,55.00,changed_mind,"[""var_000333""]"
ref_005108,ord_042907,2026-03-24T12:00:00,295.00,size_too_large,"[""var_000286""]"
ref_005109,ord_042914,2026-03-07T12:00:00,52.00,size_too_large,"[""var_000390""]"
ref_005110,ord_042918,2026-03-11T12:00:00,55.00,quality_issue,"[""var_000336""]"
ref_005111,ord_042944,2026-03-22T12:00:00,54.00,size_too_small,"[""var_000464""]"
ref_005112,ord_042948,2026-03-19T12:00:00,40.00,changed_mind,"[""var_000148""]"
ref_005113,ord_042950,2026-03-23T12:00:00,52.00,size_too_large,"[""var_000583""]"
ref_005114,ord_042951,2026-03-03T12:00:00,183.33,size_too_large,"[""var_000401""]"
ref_005115,ord_042955,2026-03-19T12:00:00,58.00,size_too_large,"[""var_000189""]"
ref_005116,ord_042957,2026-03-09T12:00:00,48.00,damaged_in_transit,"[""var_000616""]"
ref_005117,ord_042962,2026-03-10T12:00:00,170.00,quality_issue,"[""var_000117""]"
ref_005118,ord_042963,2026-03-09T12:00:00,52.00,not_as_described,"[""var_000382""]"
ref_005119,ord_042983,2026-03-04T12:00:00,130.00,changed_mind,"[""var_000214""]"
ref_005120,ord_042984,2026-03-13T12:00:00,48.00,damaged_in_transit,"[""var_000621""]"
ref_005121,ord_042986,2026-03-05T12:00:00,56.00,not_as_described,"[""var_000418""]"
ref_005122,ord_042987,2026-03-22T12:00:00,144.99,quality_issue,"[""var_000200""]"
ref_005123,ord_042991,2026-03-13T12:00:00,170.00,changed_mind,"[""var_000116""]"
ref_005124,ord_042993,2026-03-12T12:00:00,35.00,quality_issue,"[""var_000593""]"
ref_005125,ord_042998,2026-03-25T12:00:00,55.00,quality_issue,"[""var_000130""]"
ref_005126,ord_043002,2026-03-21T12:00:00,55.00,quality_issue,"[""var_000246""]"
ref_005127,ord_043022,2026-03-21T12:00:00,42.00,changed_mind,"[""var_000520""]"
ref_005128,ord_043033,2026-03-05T12:00:00,54.00,size_too_large,"[""var_000460""]"
ref_005129,ord_043036,2026-03-26T12:00:00,145.00,changed_mind,"[""var_000523""]"
ref_005130,ord_043045,2026-03-22T12:00:00,45.00,damaged_in_transit,"[""var_000460""]"
ref_005131,ord_043058,2026-03-12T12:00:00,42.00,changed_mind,"[""var_000521""]"
ref_005132,ord_043060,2026-03-10T12:00:00,130.00,damaged_in_transit,"[""var_000214""]"
ref_005133,ord_043076,2026-03-23T12:00:00,150.00,not_as_described,"[""var_000153""]"
ref_005134,ord_043090,2026-03-14T12:00:00,48.00,not_as_described,"[""var_000618""]"
ref_005135,ord_043091,2026-03-19T12:00:00,175.00,size_too_large,"[""var_000270""]"
ref_005136,ord_043098,2026-03-22T12:00:00,150.00,not_as_described,"[""var_000151""]"
ref_005137,ord_043113,2026-03-17T12:00:00,58.00,damaged_in_transit,"[""var_000187""]"
ref_005138,ord_043114,2026-03-05T12:00:00,48.00,size_too_large,"[""var_000181""]"
ref_005139,ord_043124,2026-03-11T12:00:00,175.00,size_too_small,"[""var_000272""]"
ref_005140,ord_043128,2026-03-20T12:00:00,52.00,quality_issue,"[""var_000578""]"
ref_005141,ord_043131,2026-03-13T12:00:00,52.00,damaged_in_transit,"[""var_000107""]"
ref_005142,ord_043133,2026-03-16T12:00:00,35.00,size_too_small,"[""var_000519""]"
ref_005143,ord_043146,2026-03-16T12:00:00,45.00,quality_issue,"[""var_000457""]"
ref_005144,ord_043154,2026-03-14T12:00:00,48.00,size_too_small,"[""var_000180""]"
ref_005145,ord_043156,2026-03-24T12:00:00,55.00,not_as_described,"[""var_000135""]"
ref_005146,ord_043158,2026-03-10T12:00:00,42.00,size_too_small,"[""var_000519""]"
ref_005147,ord_043168,2026-03-11T12:00:00,170.00,changed_mind,"[""var_000113""]"
ref_005148,ord_043183,2026-03-21T12:00:00,210.00,size_too_small,"[""var_000273""]"
ref_005149,ord_043192,2026-03-26T12:00:00,150.00,not_as_described,"[""var_000157""]"
ref_005150,ord_043193,2026-03-24T12:00:00,46.67,damaged_in_transit,"[""var_000427""]"
ref_005151,ord_043195,2026-03-24T12:00:00,52.00,quality_issue,"[""var_000166""]"
ref_005152,ord_043200,2026-03-07T12:00:00,158.00,not_as_described,"[""var_000608""]"
ref_005153,ord_043211,2026-03-09T12:00:00,46.00,size_too_large,"[""var_000541""]"
ref_005154,ord_043214,2026-03-14T12:00:00,52.00,size_too_small,"[""var_000259""]"
ref_005155,ord_043219,2026-03-25T12:00:00,150.00,damaged_in_transit,"[""var_000505""]"
ref_005156,ord_043234,2026-03-28T12:00:00,50.00,size_too_large,"[""var_000546""]"
ref_005157,ord_043237,2026-03-14T12:00:00,45.83,changed_mind,"[""var_000325""]"
ref_005158,ord_043243,2026-03-28T12:00:00,43.33,size_too_small,"[""var_000104""]"
ref_005159,ord_043245,2026-03-20T12:00:00,219.99,size_too_large,"[""var_000410""]"
ref_005160,ord_043260,2026-03-12T12:00:00,52.00,damaged_in_transit,"[""var_000390""]"
ref_005161,ord_043262,2026-03-11T12:00:00,175.00,changed_mind,"[""var_000299""]"
ref_005162,ord_043267,2026-03-28T12:00:00,45.83,quality_issue,"[""var_000338""]"
ref_005163,ord_043270,2026-03-17T12:00:00,45.83,not_as_described,"[""var_000328""]"
ref_005164,ord_043276,2026-03-14T12:00:00,195.00,size_too_small,"[""var_000057""]"
ref_005165,ord_043294,2026-03-25T12:00:00,150.00,damaged_in_transit,"[""var_000506""]"
ref_005166,ord_043296,2026-03-13T12:00:00,195.00,size_too_large,"[""var_000045""]"
ref_005167,ord_043306,2026-03-08T12:00:00,144.99,changed_mind,"[""var_000201""]"
ref_005168,ord_043310,2026-03-25T12:00:00,158.00,size_too_small,"[""var_000613""]"
ref_005169,ord_043311,2026-03-16T12:00:00,52.00,not_as_described,"[""var_000104""]"
ref_005170,ord_043317,2026-03-19T12:00:00,52.00,quality_issue,"[""var_000584""]"
ref_005171,ord_043321,2026-03-11T12:00:00,160.00,not_as_described,"[""var_000074""]"
ref_005172,ord_043326,2026-03-20T12:00:00,48.00,quality_issue,"[""var_000483""]"
ref_005173,ord_043333,2026-03-24T12:00:00,48.00,quality_issue,"[""var_000489""]"
ref_005174,ord_043339,2026-03-15T12:00:00,58.00,changed_mind,"[""var_000193""]"
ref_005175,ord_043342,2026-03-25T12:00:00,48.00,not_as_described,"[""var_000492""]"
ref_005176,ord_043345,2026-03-19T12:00:00,48.00,damaged_in_transit,"[""var_000148""]"
ref_005177,ord_043347,2026-03-18T12:00:00,50.00,quality_issue,"[""var_000546""]"
ref_005178,ord_043352,2026-03-26T12:00:00,150.00,changed_mind,"[""var_000153""]"
ref_005179,ord_043385,2026-03-31T12:00:00,294.99,size_too_large,"[""var_000287""]"
ref_005180,ord_043401,2026-03-28T12:00:00,50.00,size_too_small,"[""var_000547""]"
ref_005181,ord_043403,2026-03-28T12:00:00,48.00,changed_mind,"[""var_000146""]"
ref_005182,ord_043409,2026-03-09T12:00:00,130.00,changed_mind,"[""var_000517""]"
ref_005183,ord_043418,2026-03-09T12:00:00,210.00,size_too_small,"[""var_000272""]"
ref_005184,ord_043423,2026-03-25T12:00:00,56.00,changed_mind,"[""var_000426""]"
ref_005185,ord_043444,2026-03-21T12:00:00,52.00,size_too_large,"[""var_000105""]"
ref_005186,ord_043453,2026-03-18T12:00:00,52.00,quality_issue,"[""var_000386""]"
ref_005187,ord_043472,2026-03-31T12:00:00,52.00,not_as_described,"[""var_000107""]"
ref_005188,ord_043478,2026-03-17T12:00:00,50.00,size_too_small,"[""var_000323""]"
ref_005189,ord_043488,2026-03-20T12:00:00,135.00,quality_issue,"[""var_000363""]"
ref_005190,ord_043492,2026-03-11T12:00:00,170.00,changed_mind,"[""var_000110""]"
ref_005191,ord_043501,2026-03-31T12:00:00,41.67,size_too_small,"[""var_000547""]"
ref_005192,ord_043508,2026-03-20T12:00:00,160.00,changed_mind,"[""var_000086""]"
ref_005193,ord_043519,2026-03-21T12:00:00,43.33,size_too_small,"[""var_000173""]"
ref_005194,ord_043522,2026-03-20T12:00:00,141.67,not_as_described,"[""var_000116""]"
ref_005195,ord_043525,2026-03-24T12:00:00,162.50,size_too_small,"[""var_000054""]"
ref_005196,ord_043526,2026-03-17T12:00:00,40.00,quality_issue,"[""var_000487""]"
ref_005197,ord_043531,2026-03-11T12:00:00,48.00,size_too_large,"[""var_000618""]"
ref_005198,ord_043536,2026-03-11T12:00:00,50.00,not_as_described,"[""var_000007""]"
ref_005199,ord_043539,2026-03-24T12:00:00,54.00,not_as_described,"[""var_000459""]"
ref_005200,ord_043556,2026-03-26T12:00:00,36.67,size_too_small,"[""var_000176""]"
ref_005201,ord_043558,2026-03-31T12:00:00,195.00,size_too_small,"[""var_000047""]"
ref_005202,ord_043559,2026-03-22T12:00:00,52.00,changed_mind,"[""var_000101""]"
ref_005203,ord_043587,2026-03-15T12:00:00,50.00,changed_mind,"[""var_000605""]"
ref_005204,ord_043589,2026-04-02T12:00:00,43.33,size_too_large,"[""var_000390""]"
ref_005205,ord_043592,2026-03-25T12:00:00,54.00,size_too_large,"[""var_000455""]"
ref_005206,ord_043593,2026-03-18T12:00:00,48.00,size_too_small,"[""var_000622""]"
ref_005207,ord_043601,2026-03-16T12:00:00,120.83,damaged_in_transit,"[""var_000204""]"
ref_005208,ord_043608,2026-03-14T12:00:00,41.67,changed_mind,"[""var_000002""]"
ref_005209,ord_043610,2026-03-28T12:00:00,185.00,size_too_large,"[""var_000379""]"
ref_005210,ord_043612,2026-04-02T12:00:00,185.00,size_too_small,"[""var_000371""]"
ref_005211,ord_043613,2026-03-24T12:00:00,48.00,quality_issue,"[""var_000183""]"
ref_005212,ord_043615,2026-03-12T12:00:00,56.00,not_as_described,"[""var_000419""]"
ref_005213,ord_043617,2026-04-03T12:00:00,46.00,damaged_in_transit,"[""var_000533""]"
ref_005214,ord_043626,2026-03-13T12:00:00,265.00,damaged_in_transit,"[""var_000566""]"
ref_005215,ord_043648,2026-03-28T12:00:00,131.67,quality_issue,"[""var_000574""]"
ref_005216,ord_043663,2026-03-26T12:00:00,135.00,size_too_small,"[""var_000033""]"
ref_005217,ord_043671,2026-03-25T12:00:00,41.67,changed_mind,"[""var_000001""]"
ref_005218,ord_043672,2026-04-04T12:00:00,158.00,quality_issue,"[""var_000577""]"
ref_005219,ord_043676,2026-03-30T12:00:00,195.00,size_too_small,"[""var_000053""]"
ref_005220,ord_043678,2026-03-17T12:00:00,50.00,changed_mind,"[""var_000005""]"
ref_005221,ord_043682,2026-03-21T12:00:00,40.00,size_too_small,"[""var_000492""]"
ref_005222,ord_043701,2026-03-16T12:00:00,195.00,size_too_small,"[""var_000051""]"
ref_005223,ord_043706,2026-03-25T12:00:00,46.00,not_as_described,"[""var_000365""]"
ref_005224,ord_043707,2026-03-27T12:00:00,48.00,size_too_small,"[""var_000147""]"
ref_005225,ord_043712,2026-03-29T12:00:00,145.00,not_as_described,"[""var_000522""]"
ref_005226,ord_043718,2026-03-19T12:00:00,40.00,changed_mind,"[""var_000621""]"
ref_005227,ord_043725,2026-03-28T12:00:00,210.00,size_too_large,"[""var_000269""]"
ref_005228,ord_043729,2026-03-28T12:00:00,48.33,size_too_large,"[""var_000196""]"
