order_id,order_number,customer_id,created_at,currency,subtotal,total_discounts,total_shipping,total_tax,total_price,financial_status,fulfillment_status,utm_source,utm_medium,utm_campaign,landing_site,referring_site,tags,discount_code
ord_038507,39507,cust_007144,2025-12-30T13:37:00,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038508,39508,cust_018217,2025-12-30T09:41:35,GBP,487.51,0,0,0,487.51,paid,fulfilled,organic,organic,,/,,,
ord_038509,39509,cust_005916,2025-12-30T10:06:17,GBP,48.33,4.83,4.95,9.69,58.14,paid,fulfilled,tiktok,organic_social,,/,,,WOMENSLAUNCH
ord_038510,39510,cust_017234,2025-12-30T10:14:40,GBP,40.00,10,4.95,6.99,41.94,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_038511,39511,cust_004492,2025-12-30T21:33:50,GBP,35.00,0,4.95,7.99,47.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038512,39512,cust_018218,2025-12-30T21:16:36,GBP,160.83,0,0,0,160.83,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038513,39513,cust_018219,2025-12-30T16:07:34,GBP,314.16,0,0,0,314.16,paid,fulfilled,direct,none,,/,,,
ord_038514,39514,cust_018220,2025-12-30T13:15:45,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Womens_Launch_Prospecting,/,,,
ord_038515,39515,cust_004812,2025-12-30T11:36:14,GBP,45.83,10,4.95,8.16,48.94,paid,fulfilled,direct,none,,/,,,PRETTYNEW
ord_038516,39516,cust_016601,2025-12-30T16:52:57,GBP,164.16,0,0,32.83,196.99,paid,fulfilled,organic,organic,,/,,,
ord_038517,39517,cust_005319,2025-12-30T12:18:16,GBP,168.33,0,0,33.67,202.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038518,39518,cust_018221,2025-12-30T18:32:26,GBP,46.67,4.67,4.95,9.39,56.34,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,WOMENSLAUNCH
ord_038519,39519,cust_017313,2025-12-30T18:16:32,GBP,265.83,0,0,53.17,319.00,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_038520,39520,cust_017848,2025-12-31T08:34:22,GBP,112.50,0,0,22.50,135.00,paid,fulfilled,direct,none,,/,,,
ord_038521,39521,cust_000556,2025-12-31T14:33:12,GBP,168.33,0,0,33.67,202.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038522,39522,cust_012667,2025-12-31T10:24:40,GBP,41.67,0,9.95,0,51.62,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_038523,39523,cust_018222,2025-12-31T14:22:59,GBP,145.83,0,0,29.17,175.00,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_038524,39524,cust_000891,2025-12-31T15:25:17,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,organic,organic,,/,,,
ord_038525,39525,cust_010505,2025-12-31T19:52:38,GBP,145.83,0,0,29.17,175.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038526,39526,cust_018223,2025-12-31T11:44:18,GBP,125.00,12.50,0,22.50,135.00,partially_refunded,fulfilled,tiktok,organic_social,,/,,,WOMENSLAUNCH
ord_038527,39527,cust_018224,2025-12-31T09:23:04,GBP,359.99,0,0,72.00,431.99,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_038528,39528,cust_011960,2025-12-31T21:12:10,GBP,38.33,0,4.95,8.66,51.94,paid,fulfilled,direct,none,,/,,,
ord_038529,39529,cust_017848,2025-12-31T20:05:57,GBP,45.00,0,9.95,0,54.95,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038530,39530,cust_002932,2025-12-31T13:16:10,GBP,168.33,0,0,0,168.33,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038531,39531,cust_018225,2025-12-31T17:56:59,GBP,287.50,0,0,57.50,345.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038532,39532,cust_018226,2025-12-31T19:18:49,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,organic,organic,,/,,,
ord_038533,39533,cust_018227,2025-12-31T18:09:49,GBP,38.33,3.83,12.95,0,47.45,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_038534,39534,cust_017869,2025-12-31T18:46:38,GBP,125.00,0,0,25.00,150.00,partially_refunded,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038535,39535,cust_018228,2025-12-31T19:19:22,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038536,39536,cust_017345,2025-12-31T18:37:29,GBP,145.83,0,0,29.17,175.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_038537,39537,cust_018229,2025-12-31T22:35:59,GBP,89.16,0,0,17.83,106.99,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_038538,39538,cust_013228,2025-12-31T20:28:58,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_038539,39539,cust_018230,2025-12-31T16:22:08,GBP,88.33,8.83,0,15.90,95.40,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_038540,39540,cust_018231,2025-12-31T18:10:47,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,direct,none,,/,,,
ord_038541,39541,cust_018232,2025-12-31T21:13:20,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038542,39542,cust_018233,2025-12-31T11:02:30,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038543,39543,cust_018234,2025-12-31T22:08:48,GBP,46.67,0,9.95,0,56.62,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038544,39544,cust_018235,2025-12-31T15:45:33,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038545,39545,cust_018236,2025-12-31T18:17:46,GBP,43.33,0,12.95,0,56.28,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038546,39546,cust_018237,2025-12-31T20:41:51,GBP,36.67,3.67,9.95,0,42.95,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,WELCOME10
ord_038547,39547,cust_018238,2025-12-31T15:19:54,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038548,39548,cust_006112,2025-12-31T08:03:33,GBP,270.83,0,0,0,270.83,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038549,39549,cust_016627,2025-12-31T10:50:42,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038550,39550,cust_018239,2025-12-31T16:12:55,GBP,145.84,0,0,0,145.84,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038551,39551,cust_017726,2025-12-31T20:39:47,GBP,137.50,13.75,0,24.75,148.50,paid,fulfilled,direct,none,,/,,,WOMENSLAUNCH
ord_038552,39552,cust_018240,2025-12-31T08:10:13,GBP,227.50,0,0,0,227.50,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038553,39553,cust_016341,2025-12-31T15:22:46,GBP,189.16,0,0,0,189.16,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038554,39554,cust_002308,2025-12-31T14:46:51,GBP,41.67,4.17,4.95,8.49,50.94,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_038555,39555,cust_018241,2025-12-31T09:31:18,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038556,39556,cust_004414,2025-12-31T16:44:53,GBP,86.66,0,0,17.33,103.99,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038557,39557,cust_018242,2025-12-31T19:21:59,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,organic,organic,,/,,,WOMENSLAUNCH
ord_038558,39558,cust_009113,2025-12-31T08:10:22,GBP,48.33,0,4.95,10.66,63.94,partially_refunded,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_038559,39559,cust_018243,2025-12-31T15:07:23,GBP,185.82,0,0,37.16,222.98,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038560,39560,cust_016062,2025-12-31T20:47:06,GBP,287.50,0,0,57.50,345.00,paid,fulfilled,direct,none,,/,,,
ord_038561,39561,cust_009645,2025-12-31T11:37:49,GBP,137.50,0,0,27.50,165.00,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_038562,39562,cust_012960,2025-12-31T22:06:24,GBP,43.33,10,12.95,0,46.28,paid,fulfilled,tiktok,organic_social,,/,,,PRETTYNEW
ord_038563,39563,cust_018244,2025-12-31T22:55:11,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038564,39564,cust_015996,2025-12-31T17:45:06,GBP,41.67,0,4.95,9.32,55.94,partially_refunded,fulfilled,direct,none,,/,,,
ord_038565,39565,cust_008539,2025-12-31T20:50:41,GBP,150.00,0,0,30.00,180.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038566,39566,cust_018245,2025-12-31T22:14:22,GBP,235.83,23.58,0,0,212.25,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_038567,39567,cust_015996,2025-12-31T12:24:28,GBP,81.67,0,0,16.33,98.00,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_038568,39568,cust_017356,2025-12-31T16:03:47,GBP,104.17,0,0,20.83,125.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038569,39569,cust_018246,2025-12-31T21:30:32,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038570,39570,cust_017283,2025-12-31T22:16:03,GBP,133.33,0,0,26.67,160.00,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_038571,39571,cust_006499,2025-12-31T14:35:00,GBP,454.17,0,0,0,454.17,partially_refunded,fulfilled,direct,none,,/,,,
ord_038572,39572,cust_001137,2025-12-31T16:34:17,GBP,208.33,0,0,0,208.33,partially_refunded,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_038573,39573,cust_016478,2025-12-31T18:54:06,GBP,45.00,0,9.95,0,54.95,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038574,39574,cust_007309,2025-12-31T17:58:27,GBP,85.00,0,0,17.00,102.00,paid,fulfilled,organic,organic,,/,,,
ord_038575,39575,cust_018247,2025-12-31T14:58:21,GBP,120.83,0,0,24.17,145.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038576,39576,cust_018248,2025-12-31T13:55:45,GBP,340.83,0,0,68.17,409.00,partially_refunded,fulfilled,direct,none,,/,,,
ord_038577,39577,cust_006681,2025-12-31T20:25:58,GBP,43.33,4.33,9.95,0,48.95,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,WELCOME10
ord_038578,39578,cust_018249,2025-12-31T20:11:06,GBP,125.00,0,0,25.00,150.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038579,39579,cust_018250,2025-12-31T09:53:33,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038580,39580,cust_015035,2025-12-31T19:42:21,GBP,86.67,0,0,0,86.67,partially_refunded,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038581,39581,cust_018251,2025-12-31T09:26:25,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038582,39582,cust_017791,2025-12-31T16:49:16,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_038583,39583,cust_018252,2025-12-31T12:39:08,GBP,169.17,0,0,33.83,203.00,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_038584,39584,cust_011508,2025-12-31T10:46:55,GBP,43.33,10,4.95,7.66,45.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,PRETTYNEW
ord_038585,39585,cust_018253,2025-12-31T18:42:15,GBP,175.00,0,0,35.00,210.00,partially_refunded,fulfilled,direct,none,,/,,,
ord_038586,39586,cust_018254,2025-12-31T16:42:30,GBP,43.33,0,9.95,0,53.28,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038587,39587,cust_015439,2025-12-31T21:33:15,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_038588,39588,cust_017475,2025-12-31T22:58:36,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038589,39589,cust_013493,2025-12-31T18:25:18,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038590,39590,cust_016990,2025-12-31T10:19:55,GBP,370.83,0,0,74.17,445.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038591,39591,cust_015147,2025-12-31T08:09:16,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,organic,organic,,/,,,
ord_038592,39592,cust_010392,2025-12-31T16:27:39,GBP,48.33,0,12.95,0,61.28,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_038593,39593,cust_018255,2025-12-31T20:28:11,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_038594,39594,cust_016323,2025-12-31T22:22:46,GBP,191.66,0,0,0,191.66,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038595,39595,cust_018256,2025-12-31T08:41:53,GBP,135.00,0,0,27.00,162.00,paid,fulfilled,direct,none,,/,,,
ord_038596,39596,cust_018257,2025-12-31T16:49:37,GBP,86.66,0,0,0,86.66,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038597,39597,cust_003206,2025-12-31T20:47:46,GBP,41.67,10,4.95,7.32,43.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,PRETTYNEW
ord_038598,39598,cust_002818,2025-12-31T13:56:33,GBP,127.50,0,0,25.50,153.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038599,39599,cust_017687,2025-12-31T16:17:40,GBP,175.00,0,0,0,175.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038600,39600,cust_016132,2025-12-31T22:56:25,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038601,39601,cust_017948,2025-12-31T16:14:42,GBP,76.67,0,0,15.33,92.00,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_038602,39602,cust_000337,2025-12-31T21:01:19,GBP,141.67,0,0,0,141.67,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038603,39603,cust_018258,2025-12-31T12:11:06,GBP,40.00,4.00,9.95,0,45.95,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,WOMENSLAUNCH
ord_038604,39604,cust_018259,2025-12-31T20:03:41,GBP,162.50,0,0,0,162.50,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038605,39605,cust_018260,2025-12-31T20:38:46,GBP,145.83,0,0,0,145.83,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038606,39606,cust_018261,2025-12-31T19:09:33,GBP,283.33,0,0,56.67,340.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038607,39607,cust_000864,2025-12-31T18:37:40,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038608,39608,cust_018262,2025-12-31T22:47:04,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038609,39609,cust_018263,2025-12-31T18:13:14,GBP,133.33,0,0,26.67,160.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038610,39610,cust_017686,2025-12-31T15:04:10,GBP,129.17,0,0,0,129.17,paid,fulfilled,organic,organic,,/,,,
ord_038611,39611,cust_006809,2025-12-31T20:58:20,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038612,39612,cust_017134,2025-12-31T12:17:25,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,organic,organic,,/,,,
ord_038613,39613,cust_018264,2025-12-31T19:12:20,GBP,40.00,10,9.95,0,39.95,paid,fulfilled,facebook,paid_social,Womens_Launch_Prospecting,/,,,PRETTYNEW
ord_038614,39614,cust_011883,2026-01-01T09:00:27,GBP,137.50,0,0,27.50,165.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038615,39615,cust_018265,2026-01-01T08:17:47,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_038616,39616,cust_015264,2026-01-01T15:08:51,GBP,85.83,0,0,0,85.83,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038617,39617,cust_018266,2026-01-01T16:11:39,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038618,39618,cust_018267,2026-01-01T17:50:22,GBP,154.17,10,0,28.83,173.00,partially_refunded,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,PRETTYNEW
ord_038619,39619,cust_015319,2026-01-01T15:11:46,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_038620,39620,cust_000548,2026-01-01T19:13:52,GBP,45.83,0,9.95,0,55.78,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038621,39621,cust_016759,2026-01-01T09:43:03,GBP,45.00,0,4.95,9.99,59.94,paid,fulfilled,direct,none,,/,,,
ord_038622,39622,cust_018268,2026-01-01T20:37:37,GBP,322.49,0,0,64.50,386.99,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038623,39623,cust_012564,2026-01-01T17:38:26,GBP,45.83,4.58,4.95,9.24,55.44,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,WOMENSLAUNCH
ord_038624,39624,cust_005766,2026-01-01T18:15:37,GBP,131.66,0,0,0,131.66,partially_refunded,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038625,39625,cust_011030,2026-01-01T13:16:32,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_038626,39626,cust_018269,2026-01-01T13:37:46,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038627,39627,cust_018270,2026-01-01T18:14:26,GBP,180.83,0,0,36.17,217.00,paid,fulfilled,direct,none,,/,,,
ord_038628,39628,cust_012729,2026-01-01T20:09:50,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_038629,39629,cust_005961,2026-01-01T11:15:49,GBP,112.50,0,0,22.50,135.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038630,39630,cust_017361,2026-01-01T18:18:38,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038631,39631,cust_017323,2026-01-01T21:11:00,GBP,143.33,10,0,26.67,160.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,PRETTYNEW
ord_038632,39632,cust_015685,2026-01-01T09:27:40,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038633,39633,cust_018271,2026-01-01T15:24:38,GBP,93.33,9.33,0,16.80,100.80,paid,fulfilled,facebook,paid_social,Womens_Launch_Prospecting,/,,,WELCOME10
ord_038634,39634,cust_017207,2026-01-01T14:44:26,GBP,301.67,0,0,60.33,362.00,paid,fulfilled,direct,none,,/,,,
ord_038635,39635,cust_018272,2026-01-01T11:37:54,GBP,45.83,4.58,4.95,9.24,55.44,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_038636,39636,cust_018273,2026-01-01T19:25:32,GBP,40.00,4.00,4.95,8.19,49.14,paid,fulfilled,direct,none,,/,,,WOMENSLAUNCH
ord_038637,39637,cust_018274,2026-01-01T20:06:36,GBP,46.67,10,12.95,0,49.62,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,PRETTYNEW
ord_038638,39638,cust_018275,2026-01-01T10:43:56,GBP,41.67,4.17,4.95,8.49,50.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_038639,39639,cust_017042,2026-01-01T19:51:44,GBP,133.33,0,0,0,133.33,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_038640,39640,cust_008797,2026-01-01T08:10:48,GBP,40.00,4.00,12.95,0,48.95,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,WELCOME10
ord_038641,39641,cust_008656,2026-01-01T14:17:18,GBP,86.67,0,0,17.33,104.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_038642,39642,cust_007530,2026-01-01T13:17:29,GBP,108.33,0,0,21.67,130.00,paid,fulfilled,organic,organic,,/,,,
ord_038643,39643,cust_017686,2026-01-01T21:31:27,GBP,207.50,0,0,41.50,249.00,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038644,39644,cust_018276,2026-01-01T19:12:40,GBP,137.50,0,0,27.50,165.00,paid,fulfilled,organic,organic,,/,,,
ord_038645,39645,cust_017304,2026-01-01T20:29:12,GBP,224.99,0,0,45.00,269.99,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038646,39646,cust_015996,2026-01-01T20:12:36,GBP,45.83,10,4.95,8.16,48.94,partially_refunded,fulfilled,klaviyo,email,Drop_Announcement,/,,,PRETTYNEW
ord_038647,39647,cust_017321,2026-01-01T14:41:10,GBP,81.67,0,0,0,81.67,paid,fulfilled,organic,organic,,/,,,
ord_038648,39648,cust_016596,2026-01-01T10:20:40,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038649,39649,cust_018277,2026-01-01T11:02:31,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038650,39650,cust_012866,2026-01-01T20:05:26,GBP,29.17,0,9.95,0,39.12,paid,fulfilled,organic,organic,,/,,,
ord_038651,39651,cust_017090,2026-01-01T10:31:43,GBP,48.33,4.83,4.95,9.69,58.14,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,WOMENSLAUNCH
ord_038652,39652,cust_017869,2026-01-01T15:12:08,GBP,206.67,0,0,41.33,248.00,partially_refunded,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038653,39653,cust_018278,2026-01-01T19:49:24,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_038654,39654,cust_017171,2026-01-01T20:32:01,GBP,148.33,0,0,29.67,178.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038655,39655,cust_018279,2026-01-01T11:57:44,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,organic,organic,,/,,,
ord_038656,39656,cust_001498,2026-01-01T10:06:41,GBP,389.16,0,0,0,389.16,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_038657,39657,cust_018280,2026-01-01T18:20:59,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_038658,39658,cust_016474,2026-01-01T16:37:25,GBP,137.50,0,0,0,137.50,paid,fulfilled,direct,none,,/,,,
ord_038659,39659,cust_001166,2026-01-01T11:56:09,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,direct,none,,/,,,
ord_038660,39660,cust_018281,2026-01-01T13:36:18,GBP,86.66,0,0,0,86.66,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_038661,39661,cust_018282,2026-01-01T15:17:47,GBP,112.50,0,0,22.50,135.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_038662,39662,cust_016406,2026-01-01T22:29:41,GBP,137.50,0,0,27.50,165.00,paid,fulfilled,organic,organic,,/,,,
ord_038663,39663,cust_018283,2026-01-01T22:38:55,GBP,89.16,8.92,0,16.05,96.29,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,WOMENSLAUNCH
ord_038664,39664,cust_001937,2026-01-01T12:39:13,GBP,145.83,0,0,29.17,175.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_038665,39665,cust_000337,2026-01-01T09:21:17,GBP,41.67,0,12.95,0,54.62,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038666,39666,cust_017034,2026-01-01T18:49:55,GBP,92.50,0,0,0,92.50,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038667,39667,cust_018284,2026-01-01T17:54:06,GBP,125.00,0,0,0,125.00,paid,fulfilled,direct,none,,/,,,
ord_038668,39668,cust_018285,2026-01-01T18:49:47,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,organic,organic,,/,,,
ord_038669,39669,cust_003162,2026-01-01T13:40:34,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,WOMENSLAUNCH
ord_038670,39670,cust_016406,2026-01-01T18:40:23,GBP,220.83,0,0,44.17,265.00,partially_refunded,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_038671,39671,cust_017286,2026-01-01T12:24:48,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,direct,none,,/,,,
ord_038672,39672,cust_018183,2026-01-01T08:11:59,GBP,142.50,0,0,28.50,171.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_038673,39673,cust_018286,2026-01-01T13:39:28,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_038674,39674,cust_018287,2026-01-01T11:23:09,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_038675,39675,cust_018288,2026-01-01T22:14:23,GBP,76.67,0,0,15.33,92.00,paid,fulfilled,instagram,paid_social,Womens_Launch_Prospecting,/,,,
ord_038676,39676,cust_016788,2026-01-01T14:33:57,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_038677,39677,cust_018289,2026-01-01T09:20:09,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,direct,none,,/,,,
ord_038678,39678,cust_017324,2026-01-01T09:30:24,GBP,46.67,4.67,4.95,9.39,56.34,paid,fulfilled,direct,none,,/,,,WOMENSLAUNCH
