line_item_id,order_id,variant_id,product_id,title,quantity,price,total_discount
li_0058891,ord_042105,var_000259,prod_00025,Wool Blend Cap - Burgundy / ONE,1,43.33,0
li_0058892,ord_042106,var_000332,prod_00032,Garment Dyed Tee - Vintage Cream / L,1,45.83,0
li_0058893,ord_042106,var_000132,prod_00012,Heritage Tee - Vintage Cream / S,1,45.83,0
li_0058894,ord_042107,var_000484,prod_00046,Essential Relaxed Tee - Vintage Cream / S,1,40.00,0
li_0058895,ord_042107,var_000497,prod_00047,Womens Relaxed Hoodie - Vintage Cream / M,1,125.00,0
li_0058896,ord_042107,var_000515,prod_00048,Womens Wide-Leg Sweatpant - Vintage Cream / XS,1,108.33,0
li_0058897,ord_042107,var_000519,prod_00049,Womens Logo Cap - Washed Black / ONE,1,35.00,0
li_0058898,ord_042108,var_000058,prod_00006,Staple Tee - Off-White / XS,1,40.00,0
li_0058899,ord_042108,var_000413,prod_00039,Tech Runner Trainer - Off-White / UK11,1,183.33,0
li_0058900,ord_042109,var_000547,prod_00052,Womens Boxy Tee - Sage / S,1,41.67,0
li_0058901,ord_042109,var_000489,prod_00046,Essential Relaxed Tee - Washed Black / M,1,40.00,0
li_0058902,ord_042110,var_000169,prod_00016,Washed Logo Tee - Sage / XS,1,43.33,0
li_0058903,ord_042110,var_000559,prod_00054,Down Puffer Vest - Washed Black / S,1,220.83,0
li_0058904,ord_042110,var_000244,prod_00024,Varsity Tee - Washed Black / M,1,45.83,0
li_0058905,ord_042110,var_000482,prod_00045,Structured Cap - Off-White / ONE,1,41.67,0
li_0058906,ord_042111,var_000068,prod_00006,Staple Tee - Deep Navy / XS,1,40.00,10.00
li_0058907,ord_042112,var_000467,prod_00043,Vintage Wash Tee - Sage / M,1,45.00,0
li_0058908,ord_042113,var_000324,prod_00032,Garment Dyed Tee - Sage / XS,1,45.83,10.00
li_0058909,ord_042114,var_000386,prod_00037,Resort Tee - Vintage Cream / XS,1,43.33,0
li_0058910,ord_042115,var_000166,prod_00016,Washed Logo Tee - Faded Olive / M,1,43.33,0
li_0058911,ord_042116,var_000338,prod_00032,Garment Dyed Tee - Faded Olive / XL,1,45.83,0
li_0058912,ord_042117,var_000383,prod_00037,Resort Tee - Off-White / M,1,43.33,0
li_0058913,ord_042118,var_000332,prod_00032,Garment Dyed Tee - Vintage Cream / L,1,45.83,0
li_0058914,ord_042118,var_000257,prod_00025,Wool Blend Cap - Charcoal / ONE,1,43.33,0
li_0058915,ord_042119,var_000536,prod_00051,Womens Fitted Tee - Vintage Cream / M,1,38.33,10.00
li_0058916,ord_042120,var_000412,prod_00039,Tech Runner Trainer - Off-White / UK10,1,183.33,0
li_0058917,ord_042120,var_000222,prod_00022,Fleece Hoodie - Burgundy / XS,1,137.50,0
li_0058918,ord_042121,var_000028,prod_00002,Classic Hoodie - Charcoal / M,1,129.17,0
li_0058919,ord_042122,var_000534,prod_00051,Womens Fitted Tee - Vintage Cream / XS,1,38.33,3.83
li_0058920,ord_042123,var_000191,prod_00019,Linen Blend Tee - Off-White / XL,1,48.33,0
li_0058921,ord_042124,var_000175,prod_00017,Mesh Panel Cap - Off-White / ONE,1,36.67,0
li_0058922,ord_042125,var_000119,prod_00011,Script Cap - Faded Olive / ONE,1,35.00,0
li_0058923,ord_042126,var_000540,prod_00051,Womens Fitted Tee - Off-White / M,1,38.33,0
li_0058924,ord_042127,var_000009,prod_00001,Essential Tee - Vintage Cream / L,1,41.67,0
li_0058925,ord_042127,var_000266,prod_00026,Mid Runner Trainer - Charcoal / UK12,1,175.00,0
li_0058926,ord_042128,var_000455,prod_00043,Vintage Wash Tee - Vintage Cream / XS,1,45.00,0
li_0058927,ord_042129,var_000378,prod_00036,Canvas Trainer - Sage / UK10,1,154.17,0
li_0058928,ord_042129,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,0
li_0058929,ord_042130,var_000005,prod_00001,Essential Tee - Washed Black / XL,1,41.67,4.17
li_0058930,ord_042131,var_000367,prod_00036,Canvas Trainer - Off-White / UK6,1,154.17,10.00
li_0058931,ord_042132,var_000365,prod_00035,Cord Cap - Sage / ONE,1,38.33,10.00
li_0058932,ord_042133,var_000179,prod_00018,Boxy Crop Tee - Washed Black / M,1,40.00,10.00
li_0058933,ord_042134,var_000541,prod_00051,Womens Fitted Tee - Off-White / L,1,38.33,0
li_0058934,ord_042135,var_000125,prod_00012,Heritage Tee - Deep Navy / XL,1,45.83,0
li_0058935,ord_042136,var_000202,prod_00020,Summer Knit Hoodie - Vintage Cream / XS,1,120.83,0
li_0058936,ord_042137,var_000579,prod_00056,Holiday Graphic Tee - Washed Black / S,1,43.33,0
li_0058937,ord_042138,var_000242,prod_00024,Varsity Tee - Washed Black / XS,1,45.83,0
li_0058938,ord_042138,var_000068,prod_00006,Staple Tee - Deep Navy / XS,1,40.00,0
li_0058939,ord_042138,var_000035,prod_00003,Everyday Sweatpants - Charcoal / XL,1,112.50,0
li_0058940,ord_042139,var_000339,prod_00033,Zip Hoodie - Washed Black / XS,1,137.50,0
li_0058941,ord_042140,var_000549,prod_00052,Womens Boxy Tee - Sage / L,1,41.67,5.43
li_0058942,ord_042140,var_000521,prod_00049,Womens Logo Cap - Sage / ONE,1,35.00,4.57
li_0058943,ord_042141,var_000333,prod_00032,Garment Dyed Tee - Vintage Cream / XL,1,45.83,4.58
li_0058944,ord_042141,var_000482,prod_00045,Structured Cap - Off-White / ONE,1,41.67,4.17
li_0058945,ord_042142,var_000488,prod_00046,Essential Relaxed Tee - Washed Black / S,1,40.00,0
li_0058946,ord_042142,var_000546,prod_00052,Womens Boxy Tee - Sage / XS,1,41.67,0
li_0058947,ord_042142,var_000483,prod_00046,Essential Relaxed Tee - Vintage Cream / XS,1,40.00,0
li_0058948,ord_042143,var_000087,prod_00007,Relaxed Hoodie - Off-White / XL,1,133.33,13.34
li_0058949,ord_042143,var_000386,prod_00037,Resort Tee - Vintage Cream / XS,1,43.33,4.33
li_0058950,ord_042144,var_000566,prod_00054,Down Puffer Vest - Deep Navy / L,1,220.83,0
li_0058951,ord_042145,var_000426,prod_00040,Pigment Dyed Tee - Sage / S,1,46.67,0
li_0058952,ord_042146,var_000586,prod_00056,Holiday Graphic Tee - Vintage Cream / L,1,43.33,0
li_0058953,ord_042147,var_000194,prod_00019,Linen Blend Tee - Sage / M,1,48.33,10.00
li_0058954,ord_042148,var_000355,prod_00034,Cropped Sweatpants - Faded Olive / S,1,112.50,0
li_0058955,ord_042149,var_000111,prod_00010,Heavyweight Hoodie - Charcoal / L,1,141.67,0
li_0058956,ord_042149,var_000148,prod_00014,Emblem Cap - Sage / ONE,1,40.00,0
li_0058957,ord_042150,var_000486,prod_00046,Essential Relaxed Tee - Vintage Cream / L,1,40.00,0
li_0058958,ord_042150,var_000519,prod_00049,Womens Logo Cap - Washed Black / ONE,1,35.00,0
li_0058959,ord_042150,var_000519,prod_00049,Womens Logo Cap - Washed Black / ONE,1,35.00,0
li_0058960,ord_042151,var_000336,prod_00032,Garment Dyed Tee - Faded Olive / M,1,45.83,0
li_0058961,ord_042152,var_000241,prod_00023,Brushed Sweatpants - Faded Olive / XL,1,125.00,0
li_0058962,ord_042153,var_000318,prod_00031,Winter Logo Tee - Deep Navy / XL,1,41.67,0
li_0058963,ord_042154,var_000119,prod_00011,Script Cap - Faded Olive / ONE,1,35.00,3.50
li_0058964,ord_042155,var_000529,prod_00050,Womens Cropped Hoodie - Off-White / L,1,120.83,12.08
li_0058965,ord_042156,var_000113,prod_00010,Heavyweight Hoodie - Washed Black / XS,1,141.67,0
li_0058966,ord_042157,var_000187,prod_00019,Linen Blend Tee - Off-White / XS,1,48.33,10.00
li_0058967,ord_042158,var_000568,prod_00055,Fleece Lined Sweatpants - Charcoal / XS,1,131.67,0
li_0058968,ord_042159,var_000153,prod_00015,Track Hoodie - Washed Black / XL,1,125.00,0
li_0058969,ord_042159,var_000434,prod_00041,Heavy Fleece Hoodie - Washed Black / XL,1,143.33,0
li_0058970,ord_042160,var_000285,prod_00028,Puffer Jacket - Washed Black / S,1,245.83,0
li_0058971,ord_042160,var_000182,prod_00018,Boxy Crop Tee - Vintage Cream / XS,1,40.00,0
li_0058972,ord_042161,var_000542,prod_00052,Womens Boxy Tee - Charcoal / XS,1,41.67,4.17
li_0058973,ord_042162,var_000092,prod_00008,Slim Sweatpants - Washed Black / XL,1,116.67,0
li_0058974,ord_042162,var_000387,prod_00037,Resort Tee - Vintage Cream / S,1,43.33,0
li_0058975,ord_042162,var_000003,prod_00001,Essential Tee - Washed Black / M,1,41.67,0
li_0058976,ord_042163,var_000123,prod_00012,Heritage Tee - Deep Navy / M,1,45.83,0
li_0058977,ord_042164,var_000169,prod_00016,Washed Logo Tee - Sage / XS,1,43.33,0
li_0058978,ord_042165,var_000338,prod_00032,Garment Dyed Tee - Faded Olive / XL,1,45.83,0
li_0058979,ord_042166,var_000117,prod_00010,Heavyweight Hoodie - Washed Black / XL,1,141.67,0
li_0058980,ord_042166,var_000331,prod_00032,Garment Dyed Tee - Vintage Cream / M,1,45.83,0
li_0058981,ord_042166,var_000059,prod_00006,Staple Tee - Off-White / S,1,40.00,0
li_0058982,ord_042167,var_000253,prod_00024,Varsity Tee - Burgundy / S,1,45.83,0
li_0058983,ord_042168,var_000064,prod_00006,Staple Tee - Sage / S,1,40.00,0
li_0058984,ord_042169,var_000526,prod_00050,Womens Cropped Hoodie - Off-White / XS,1,120.83,0
li_0058985,ord_042169,var_000542,prod_00052,Womens Boxy Tee - Charcoal / XS,1,41.67,0
li_0058986,ord_042169,var_000528,prod_00050,Womens Cropped Hoodie - Off-White / M,1,120.83,0
li_0058987,ord_042170,var_000104,prod_00009,Arch Logo Tee - Vintage Cream / S,1,43.33,0
li_0058988,ord_042170,var_000219,prod_00022,Fleece Hoodie - Washed Black / M,1,137.50,0
li_0058989,ord_042171,var_000595,prod_00057,Beanie Cap - Burgundy / ONE,1,29.17,0
li_0058990,ord_042172,var_000333,prod_00032,Garment Dyed Tee - Vintage Cream / XL,1,45.83,10.00
li_0058991,ord_042173,var_000201,prod_00020,Summer Knit Hoodie - Faded Olive / XL,1,120.83,12.08
li_0058992,ord_042174,var_000315,prod_00031,Winter Logo Tee - Deep Navy / S,1,41.67,0
li_0058993,ord_042175,var_000248,prod_00024,Varsity Tee - Vintage Cream / S,1,45.83,0
li_0058994,ord_042176,var_000055,prod_00005,Court Trainer - Washed Black / UK10,1,162.50,0
li_0058995,ord_042177,var_000330,prod_00032,Garment Dyed Tee - Vintage Cream / S,1,45.83,0
li_0058996,ord_042178,var_000004,prod_00001,Essential Tee - Washed Black / L,1,41.67,0
li_0058997,ord_042179,var_000394,prod_00038,Open Knit Hoodie - Sage / L,1,123.33,0
li_0058998,ord_042180,var_000176,prod_00017,Mesh Panel Cap - Deep Navy / ONE,1,36.67,0
li_0058999,ord_042181,var_000242,prod_00024,Varsity Tee - Washed Black / XS,1,45.83,0
li_0059000,ord_042181,var_000199,prod_00020,Summer Knit Hoodie - Faded Olive / M,1,120.83,0
li_0059001,ord_042182,var_000102,prod_00009,Arch Logo Tee - Washed Black / XL,1,43.33,0
li_0059002,ord_042183,var_000063,prod_00006,Staple Tee - Sage / XS,1,40.00,0
li_0059003,ord_042184,var_000190,prod_00019,Linen Blend Tee - Off-White / L,1,48.33,0
li_0059004,ord_042185,var_000383,prod_00037,Resort Tee - Off-White / M,1,43.33,0
li_0059005,ord_042186,var_000481,prod_00045,Structured Cap - Charcoal / ONE,1,41.67,4.17
li_0059006,ord_042187,var_000246,prod_00024,Varsity Tee - Washed Black / XL,1,45.83,0
li_0059007,ord_042188,var_000520,prod_00049,Womens Logo Cap - Vintage Cream / ONE,1,35.00,0
li_0059008,ord_042189,var_000078,prod_00007,Relaxed Hoodie - Burgundy / XS,1,133.33,0
li_0059009,ord_042190,var_000253,prod_00024,Varsity Tee - Burgundy / S,1,45.83,4.58
li_0059010,ord_042191,var_000300,prod_00029,Sherpa Hoodie - Vintage Cream / S,1,145.83,0
li_0059011,ord_042191,var_000320,prod_00031,Winter Logo Tee - Burgundy / S,1,41.67,0
li_0059012,ord_042191,var_000440,prod_00041,Heavy Fleece Hoodie - Burgundy / XS,1,143.33,0
li_0059013,ord_042191,var_000560,prod_00054,Down Puffer Vest - Washed Black / M,1,220.83,0
li_0059014,ord_042192,var_000400,prod_00038,Open Knit Hoodie - Faded Olive / XL,1,123.33,0
li_0059015,ord_042193,var_000347,prod_00033,Zip Hoodie - Charcoal / L,1,137.50,13.75
li_0059016,ord_042194,var_000401,prod_00039,Tech Runner Trainer - Washed Black / UK6,1,183.33,0
li_0059017,ord_042194,var_000417,prod_00040,Pigment Dyed Tee - Charcoal / M,1,46.67,0
li_0059018,ord_042195,var_000150,prod_00015,Track Hoodie - Washed Black / S,1,125.00,0
li_0059019,ord_042196,var_000428,prod_00040,Pigment Dyed Tee - Sage / L,1,46.67,0
li_0059020,ord_042197,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,0
li_0059021,ord_042198,var_000051,prod_00005,Court Trainer - Washed Black / UK6,1,162.50,0
li_0059022,ord_042198,var_000191,prod_00019,Linen Blend Tee - Off-White / XL,1,48.33,0
li_0059023,ord_042198,var_000584,prod_00056,Holiday Graphic Tee - Vintage Cream / S,1,43.33,0
li_0059024,ord_042199,var_000024,prod_00002,Classic Hoodie - Deep Navy / L,1,129.17,0
li_0059025,ord_042199,var_000443,prod_00041,Heavy Fleece Hoodie - Burgundy / L,1,143.33,0
li_0059026,ord_042200,var_000511,prod_00048,Womens Wide-Leg Sweatpant - Sage / XS,1,108.33,0
li_0059027,ord_042201,var_000519,prod_00049,Womens Logo Cap - Washed Black / ONE,1,35.00,0
li_0059028,ord_042202,var_000131,prod_00012,Heritage Tee - Vintage Cream / XS,1,45.83,0
li_0059029,ord_042202,var_000169,prod_00016,Washed Logo Tee - Sage / XS,1,43.33,0
li_0059030,ord_042202,var_000368,prod_00036,Canvas Trainer - Off-White / UK7,1,154.17,0
li_0059031,ord_042203,var_000314,prod_00031,Winter Logo Tee - Deep Navy / XS,1,41.67,0
li_0059032,ord_042204,var_000137,prod_00013,Utility Sweatpants - Sage / S,1,120.83,0
li_0059033,ord_042205,var_000367,prod_00036,Canvas Trainer - Off-White / UK6,1,154.17,0
li_0059034,ord_042206,var_000179,prod_00018,Boxy Crop Tee - Washed Black / M,1,40.00,10.00
li_0059035,ord_042207,var_000058,prod_00006,Staple Tee - Off-White / XS,1,40.00,0
li_0059036,ord_042208,var_000254,prod_00024,Varsity Tee - Burgundy / M,1,45.83,0
li_0059037,ord_042209,var_000289,prod_00028,Puffer Jacket - Deep Navy / XS,1,245.83,10.00
li_0059038,ord_042210,var_000246,prod_00024,Varsity Tee - Washed Black / XL,1,45.83,0
li_0059039,ord_042211,var_000549,prod_00052,Womens Boxy Tee - Sage / L,1,41.67,0
li_0059040,ord_042211,var_000546,prod_00052,Womens Boxy Tee - Sage / XS,1,41.67,0
li_0059041,ord_042211,var_000525,prod_00050,Womens Cropped Hoodie - Washed Black / L,1,120.83,0
li_0059042,ord_042212,var_000589,prod_00056,Holiday Graphic Tee - Deep Navy / S,1,43.33,0
li_0059043,ord_042212,var_000456,prod_00043,Vintage Wash Tee - Vintage Cream / S,1,45.00,0
li_0059044,ord_042212,var_000149,prod_00015,Track Hoodie - Washed Black / XS,1,125.00,0
li_0059045,ord_042212,var_000458,prod_00043,Vintage Wash Tee - Vintage Cream / L,1,45.00,0
li_0059046,ord_042213,var_000101,prod_00009,Arch Logo Tee - Washed Black / L,1,43.33,0
li_0059047,ord_042213,var_000401,prod_00039,Tech Runner Trainer - Washed Black / UK6,1,183.33,0
li_0059048,ord_042214,var_000583,prod_00056,Holiday Graphic Tee - Vintage Cream / XS,1,43.33,0
li_0059049,ord_042215,var_000065,prod_00006,Staple Tee - Sage / M,1,40.00,4.00
li_0059050,ord_042216,var_000135,prod_00012,Heritage Tee - Vintage Cream / XL,1,45.83,0
li_0059051,ord_042216,var_000415,prod_00040,Pigment Dyed Tee - Charcoal / XS,1,46.67,0
li_0059052,ord_042217,var_000077,prod_00007,Relaxed Hoodie - Faded Olive / XL,1,133.33,0
li_0059053,ord_042218,var_000584,prod_00056,Holiday Graphic Tee - Vintage Cream / S,1,43.33,0
li_0059054,ord_042218,var_000015,prod_00001,Essential Tee - Charcoal / XL,1,41.67,0
li_0059055,ord_042218,var_000480,prod_00045,Structured Cap - Washed Black / ONE,1,41.67,0
li_0059056,ord_042219,var_000409,prod_00039,Tech Runner Trainer - Off-White / UK7,1,183.33,0
li_0059057,ord_042220,var_000067,prod_00006,Staple Tee - Sage / XL,1,40.00,0
li_0059058,ord_042221,var_000192,prod_00019,Linen Blend Tee - Sage / XS,1,48.33,0
li_0059059,ord_042222,var_000268,prod_00026,Mid Runner Trainer - Off-White / UK7,1,175.00,0
li_0059060,ord_042223,var_000304,prod_00030,Thermal Sweatpants - Washed Black / XS,1,129.17,12.92
li_0059061,ord_042224,var_000135,prod_00012,Heritage Tee - Vintage Cream / XL,1,45.83,0
li_0059062,ord_042225,var_000437,prod_00041,Heavy Fleece Hoodie - Deep Navy / M,1,143.33,0
li_0059063,ord_042226,var_000226,prod_00022,Fleece Hoodie - Burgundy / XL,1,137.50,0
li_0059064,ord_042227,var_000189,prod_00019,Linen Blend Tee - Off-White / M,1,48.33,0
li_0059065,ord_042228,var_000005,prod_00001,Essential Tee - Washed Black / XL,1,41.67,0
li_0059066,ord_042228,var_000149,prod_00015,Track Hoodie - Washed Black / XS,1,125.00,0
li_0059067,ord_042229,var_000169,prod_00016,Washed Logo Tee - Sage / XS,1,43.33,0
li_0059068,ord_042230,var_000197,prod_00020,Summer Knit Hoodie - Faded Olive / XS,1,120.83,0
li_0059069,ord_042231,var_000060,prod_00006,Staple Tee - Off-White / M,1,40.00,0
li_0059070,ord_042232,var_000594,prod_00057,Beanie Cap - Charcoal / ONE,1,29.17,0
li_0059071,ord_042232,var_000302,prod_00029,Sherpa Hoodie - Vintage Cream / L,1,145.83,0
li_0059072,ord_042233,var_000297,prod_00029,Sherpa Hoodie - Charcoal / L,1,145.83,14.58
li_0059073,ord_042234,var_000315,prod_00031,Winter Logo Tee - Deep Navy / S,1,41.67,0
li_0059074,ord_042235,var_000063,prod_00006,Staple Tee - Sage / XS,1,40.00,0
li_0059075,ord_042236,var_000381,prod_00037,Resort Tee - Off-White / XS,1,43.33,0
li_0059076,ord_042237,var_000429,prod_00040,Pigment Dyed Tee - Sage / XL,1,46.67,0
li_0059077,ord_042237,var_000365,prod_00035,Cord Cap - Sage / ONE,1,38.33,0
li_0059078,ord_042238,var_000416,prod_00040,Pigment Dyed Tee - Charcoal / S,1,46.67,0
li_0059079,ord_042239,var_000546,prod_00052,Womens Boxy Tee - Sage / XS,1,41.67,0
li_0059080,ord_042240,var_000417,prod_00040,Pigment Dyed Tee - Charcoal / M,1,46.67,10.00
li_0059081,ord_042241,var_000151,prod_00015,Track Hoodie - Washed Black / M,1,125.00,0
li_0059082,ord_042241,var_000330,prod_00032,Garment Dyed Tee - Vintage Cream / S,1,45.83,0
li_0059083,ord_042242,var_000136,prod_00013,Utility Sweatpants - Sage / XS,1,120.83,0
li_0059084,ord_042243,var_000594,prod_00057,Beanie Cap - Charcoal / ONE,1,29.17,1.75
li_0059085,ord_042243,var_000227,prod_00022,Fleece Hoodie - Deep Navy / XS,1,137.50,8.25
li_0059086,ord_042244,var_000350,prod_00033,Zip Hoodie - Off-White / S,1,137.50,0
li_0059087,ord_042245,var_000546,prod_00052,Womens Boxy Tee - Sage / XS,1,41.67,0
li_0059088,ord_042245,var_000520,prod_00049,Womens Logo Cap - Vintage Cream / ONE,1,35.00,0
li_0059089,ord_042246,var_000420,prod_00040,Pigment Dyed Tee - Burgundy / XS,1,46.67,0
li_0059090,ord_042246,var_000170,prod_00016,Washed Logo Tee - Sage / S,1,43.33,0
li_0059091,ord_042247,var_000133,prod_00012,Heritage Tee - Vintage Cream / M,1,45.83,0
li_0059092,ord_042248,var_000082,prod_00007,Relaxed Hoodie - Burgundy / XL,1,133.33,0
li_0059093,ord_042249,var_000582,prod_00056,Holiday Graphic Tee - Washed Black / XL,1,43.33,0
li_0059094,ord_042250,var_000389,prod_00037,Resort Tee - Vintage Cream / L,1,43.33,0
li_0059095,ord_042251,var_000593,prod_00057,Beanie Cap - Washed Black / ONE,1,29.17,0
li_0059096,ord_042252,var_000297,prod_00029,Sherpa Hoodie - Charcoal / L,1,145.83,0
li_0059097,ord_042253,var_000503,prod_00047,Womens Relaxed Hoodie - Washed Black / XS,1,125.00,0
li_0059098,ord_042253,var_000531,prod_00051,Womens Fitted Tee - Deep Navy / S,1,38.33,0
li_0059099,ord_042253,var_000513,prod_00048,Womens Wide-Leg Sweatpant - Sage / M,1,108.33,0
li_0059100,ord_042253,var_000519,prod_00049,Womens Logo Cap - Washed Black / ONE,1,35.00,0
li_0059101,ord_042254,var_000176,prod_00017,Mesh Panel Cap - Deep Navy / ONE,1,36.67,0
li_0059102,ord_042255,var_000165,prod_00016,Washed Logo Tee - Faded Olive / S,1,43.33,0
li_0059103,ord_042255,var_000216,prod_00021,Boardshort Sweatpants - Sage / XL,1,108.33,0
li_0059104,ord_042256,var_000433,prod_00041,Heavy Fleece Hoodie - Washed Black / L,1,143.33,0
li_0059105,ord_042257,var_000566,prod_00054,Down Puffer Vest - Deep Navy / L,1,220.83,0
li_0059106,ord_042257,var_000259,prod_00025,Wool Blend Cap - Burgundy / ONE,1,43.33,0
li_0059107,ord_042258,var_000183,prod_00018,Boxy Crop Tee - Vintage Cream / S,1,40.00,10.00
li_0059108,ord_042259,var_000435,prod_00041,Heavy Fleece Hoodie - Deep Navy / XS,1,143.33,10.00
li_0059109,ord_042260,var_000487,prod_00046,Essential Relaxed Tee - Washed Black / XS,1,40.00,4.00
li_0059110,ord_042261,var_000348,prod_00033,Zip Hoodie - Charcoal / XL,1,137.50,0
li_0059111,ord_042261,var_000066,prod_00006,Staple Tee - Sage / L,1,40.00,0
li_0059112,ord_042261,var_000063,prod_00006,Staple Tee - Sage / XS,1,40.00,0
li_0059113,ord_042262,var_000250,prod_00024,Varsity Tee - Vintage Cream / L,1,45.83,0
li_0059114,ord_042263,var_000123,prod_00012,Heritage Tee - Deep Navy / M,1,45.83,0
li_0059115,ord_042264,var_000009,prod_00001,Essential Tee - Vintage Cream / L,1,41.67,0
li_0059116,ord_042265,var_000366,prod_00035,Cord Cap - Charcoal / ONE,1,38.33,0
li_0059117,ord_042266,var_000529,prod_00050,Womens Cropped Hoodie - Off-White / L,1,120.83,0
li_0059118,ord_042267,var_000314,prod_00031,Winter Logo Tee - Deep Navy / XS,1,41.67,4.17
li_0059119,ord_042268,var_000121,prod_00012,Heritage Tee - Deep Navy / XS,1,45.83,4.58
li_0059120,ord_042269,var_000469,prod_00043,Vintage Wash Tee - Sage / XL,1,45.00,0
li_0059121,ord_042270,var_000442,prod_00041,Heavy Fleece Hoodie - Burgundy / M,1,143.33,0
li_0059122,ord_042271,var_000448,prod_00042,Cargo Sweatpants - Washed Black / L,1,129.17,0
li_0059123,ord_042272,var_000479,prod_00044,Wool Overcoat - Deep Navy / XL,1,287.50,28.75
li_0059124,ord_042272,var_000084,prod_00007,Relaxed Hoodie - Off-White / S,1,133.33,13.33
li_0059125,ord_042273,var_000089,prod_00008,Slim Sweatpants - Washed Black / S,1,116.67,11.67
li_0059126,ord_042274,var_000538,prod_00051,Womens Fitted Tee - Off-White / XS,1,38.33,0
li_0059127,ord_042274,var_000488,prod_00046,Essential Relaxed Tee - Washed Black / S,1,40.00,0
li_0059128,ord_042274,var_000546,prod_00052,Womens Boxy Tee - Sage / XS,1,41.67,0
li_0059129,ord_042274,var_000537,prod_00051,Womens Fitted Tee - Vintage Cream / L,1,38.33,0
li_0059130,ord_042275,var_000123,prod_00012,Heritage Tee - Deep Navy / M,1,45.83,0
li_0059131,ord_042276,var_000148,prod_00014,Emblem Cap - Sage / ONE,1,40.00,0
li_0059132,ord_042277,var_000544,prod_00052,Womens Boxy Tee - Charcoal / M,1,41.67,0
li_0059133,ord_042277,var_000502,prod_00047,Womens Relaxed Hoodie - Burgundy / L,1,125.00,0
li_0059134,ord_042278,var_000323,prod_00031,Winter Logo Tee - Burgundy / XL,1,41.67,0
li_0059135,ord_042279,var_000126,prod_00012,Heritage Tee - Washed Black / XS,1,45.83,0
li_0059136,ord_042279,var_000060,prod_00006,Staple Tee - Off-White / M,1,40.00,0
li_0059137,ord_042279,var_000575,prod_00055,Fleece Lined Sweatpants - Washed Black / M,1,131.67,0
li_0059138,ord_042279,var_000357,prod_00034,Cropped Sweatpants - Faded Olive / L,1,112.50,0
li_0059139,ord_042280,var_000022,prod_00002,Classic Hoodie - Deep Navy / S,1,129.17,0
li_0059140,ord_042281,var_000133,prod_00012,Heritage Tee - Vintage Cream / M,1,45.83,0
li_0059141,ord_042282,var_000587,prod_00056,Holiday Graphic Tee - Vintage Cream / XL,1,43.33,0
li_0059142,ord_042283,var_000186,prod_00018,Boxy Crop Tee - Vintage Cream / XL,1,40.00,4.00
li_0059143,ord_042284,var_000081,prod_00007,Relaxed Hoodie - Burgundy / L,1,133.33,0
li_0059144,ord_042285,var_000202,prod_00020,Summer Knit Hoodie - Vintage Cream / XS,1,120.83,0
li_0059145,ord_042285,var_000284,prod_00028,Puffer Jacket - Washed Black / XS,1,245.83,0
li_0059146,ord_042286,var_000022,prod_00002,Classic Hoodie - Deep Navy / S,1,129.17,0
li_0059147,ord_042286,var_000183,prod_00018,Boxy Crop Tee - Vintage Cream / S,1,40.00,0
li_0059148,ord_042287,var_000339,prod_00033,Zip Hoodie - Washed Black / XS,1,137.50,0
li_0059149,ord_042288,var_000355,prod_00034,Cropped Sweatpants - Faded Olive / S,1,112.50,0
li_0059150,ord_042289,var_000198,prod_00020,Summer Knit Hoodie - Faded Olive / S,1,120.83,0
li_0059151,ord_042290,var_000103,prod_00009,Arch Logo Tee - Vintage Cream / XS,1,43.33,0
li_0059152,ord_042291,var_000090,prod_00008,Slim Sweatpants - Washed Black / M,1,116.67,11.67
li_0059153,ord_042291,var_000392,prod_00038,Open Knit Hoodie - Sage / S,1,123.33,12.33
li_0059154,ord_042292,var_000282,prod_00027,Quilted Overshirt - Washed Black / L,1,187.50,0
li_0059155,ord_042293,var_000188,prod_00019,Linen Blend Tee - Off-White / S,1,48.33,0
li_0059156,ord_042293,var_000332,prod_00032,Garment Dyed Tee - Vintage Cream / L,1,45.83,0
li_0059157,ord_042294,var_000504,prod_00047,Womens Relaxed Hoodie - Washed Black / S,1,125.00,0
li_0059158,ord_042294,var_000534,prod_00051,Womens Fitted Tee - Vintage Cream / XS,1,38.33,0
li_0059159,ord_042294,var_000555,prod_00053,Womens Mini Sweatpant - Faded Olive / S,1,104.17,0
li_0059160,ord_042295,var_000540,prod_00051,Womens Fitted Tee - Off-White / M,1,38.33,0
li_0059161,ord_042296,var_000042,prod_00004,Logo Cap - Vintage Cream / ONE,1,37.50,0
li_0059162,ord_042297,var_000196,prod_00019,Linen Blend Tee - Sage / XL,1,48.33,0
li_0059163,ord_042298,var_000550,prod_00053,Womens Mini Sweatpant - Washed Black / XS,1,104.17,0
li_0059164,ord_042299,var_000009,prod_00001,Essential Tee - Vintage Cream / L,1,41.67,0
li_0059165,ord_042300,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,0
li_0059166,ord_042301,var_000530,prod_00051,Womens Fitted Tee - Deep Navy / XS,1,38.33,0
li_0059167,ord_042302,var_000521,prod_00049,Womens Logo Cap - Sage / ONE,1,35.00,3.50
li_0059168,ord_042303,var_000380,prod_00036,Canvas Trainer - Sage / UK12,1,154.17,0
